uczen_id,Dziennik,semestr,wszystkich,nieobecnych
8C8C00CDD5,1M,II,596,309
39CF3DB037,1M,I,558,157
39CF3DB037,1M,II,596,200
10993B78D2,1M,I,558,102
10993B78D2,1M,II,596,207
6B7829B31D,2MK,I,579,204
6B7829B31D,2MK,II,610,180
21CCB31218,2MK,I,579,230
21CCB31218,2MK,II,610,314
38E81BD51F,2MK,I,579,327
38E81BD51F,2MK,II,610,416
E925A2C893,2MK,I,579,129
E925A2C893,2MK,II,609,204
9DDA40F2D9,2MK,I,433,121
9DDA40F2D9,2MK,II,475,213
5FBDF98D17,2MK,I,556,197
5FBDF98D17,2MK,II,593,218
03C33EFC61,2MK,I,433,66
03C33EFC61,2MK,II,475,151
B6F6633122,2MK,I,556,102
B6F6633122,2MK,II,593,151
B98B27894E,2MK,I,579,146
B98B27894E,2MK,II,610,260
43D4B728D8,2MK,I,556,40
43D4B728D8,2MK,II,593,72
1BBBDED4D9,2MK,I,579,210
1BBBDED4D9,2MK,II,610,410
72420DFAAD,2MK,I,556,44
72420DFAAD,2MK,II,593,206
4A135655CB,2MK,I,556,130
4A135655CB,2MK,II,593,59
C3B8B9BAB3,2MK,I,579,118
C3B8B9BAB3,2MK,II,610,153
EF2B9A0982,2MK,I,574,126
EF2B9A0982,2MK,II,610,201
96EE3C15E6,2MK,II,255,119
D110BB1996,2MK,I,574,271
D110BB1996,2MK,II,610,376
8B04FD22EE,2MK,I,574,163
8B04FD22EE,2MK,II,610,297
E9C891E3F0,2MK,I,428,116
E9C891E3F0,2MK,II,475,291
6A32292DA6,2MK,I,573,200
6A32292DA6,2MK,II,613,309
11E26BD505,2MK,I,573,91
11E26BD505,2MK,II,613,171
1353AF652A,2MK,I,556,368
1353AF652A,2MK,II,572,448
729F5EF90C,2MK,I,556,27
729F5EF90C,2MK,II,593,127
1B7B63E233,2MK,I,556,53
1B7B63E233,2MK,II,593,119
526B8D0E54,2MK,I,573,315
526B8D0E54,2MK,II,613,393
A4D32F1059,2MK,I,556,176
A4D32F1059,2MK,II,593,187
62413E47C4,2MK,I,573,310
62413E47C4,2MK,II,613,320
A393E1AC9E,2MK,I,573,93
A393E1AC9E,2MK,II,613,214
932CFAC66E,2MK,II,61,54
AAE67D0085,2MK,I,573,149
AAE67D0085,2MK,II,613,212
481520C19E,2MK,I,573,122
481520C19E,2MK,II,613,169
33CA88648C,2MK,I,551,57
33CA88648C,2MK,II,613,140
A8C178CF82,2MK,I,573,31
A8C178CF82,2MK,II,613,141
2072B8A93F,3M,I,578,292
2072B8A93F,3M,II,625,274
EE908F587C,3M,I,578,237
EE908F587C,3M,II,625,286
DD78E090BB,3M,I,578,225
DD78E090BB,3M,II,625,210
23B466CB9C,3M,I,578,207
23B466CB9C,3M,II,625,203
DA27AACFA2,3M,I,578,170
DA27AACFA2,3M,II,625,201
798DC9DE87,3M,I,578,187
798DC9DE87,3M,II,625,174
4C878E2137,3M,I,578,181
4C878E2137,3M,II,625,211
576D777D09,3M,I,578,187
576D777D09,3M,II,625,259
F70FE5F380,3M,I,578,261
F70FE5F380,3M,II,625,314
6D2F52EE76,3M,I,578,280
6D2F52EE76,3M,II,625,344
17344874FB,3M,I,578,233
17344874FB,3M,II,625,305
2F76542913,3M,I,578,201
2F76542913,3M,II,625,250
EAB7582532,3M,I,578,208
EAB7582532,3M,II,625,321
