Dziennik,Data,Wpis,Liczba
2TMR,2024-09-16,nieob. uspraw.,39
2TMR,2024-09-17,nieob. uspraw.,64
2TMR,2024-10-08,nieob. uspraw.,14
2TMR,2024-10-10,nieob. uspraw.,8
2TMR,2024-11-29,nieob. uspr. p.s.,16
2TMR,2024-12-04,nieob. uspraw.,13
2TMR,2025-01-23,nieob. uspr. p.s.,41
2TMR,2025-02-25,nieob. uspraw.,10
2TMR,2025-03-04,nieob. uspraw.,15
2TMR,2025-03-14,nieob. uspraw.,14
2TMR,2025-03-18,nieob. uspr. p.s.,8
2TMR,2025-04-09,nieobecność,12
2TMR,2025-05-12,nieob. uspraw.,66
2TMR,2025-05-13,nieob. uspr. p.s.,3
2TMR,2025-05-28,nieobecność,6
2TMR,2024-09-05,spóźnienie,3
2TMR,2024-09-24,spóźnienie,3
2TMR,2024-09-27,nieobecność,2
2TMR,2024-10-01,spóźnienie,3
2TMR,2024-10-03,nieobecność,3
2TMR,2024-10-22,spóźnienie,1
2TMR,2024-10-22,nieobecność,1
2TMR,2024-10-28,spóźnienie,3
2TMR,2024-11-04,spóźnienie,3
2TMR,2024-11-04,nieobecność,4
2TMR,2024-11-05,nieobecność,7
2TMR,2024-12-06,nieobecność,20
2TMR,2024-12-16,nieob. uspraw.,13
2TMR,2025-01-09,spóźnienie,3
2TMR,2025-01-24,spóźnienie,3
2TMR,2025-01-27,spóźnienie,2
2TMR,2025-01-29,spóźnienie,2
2TMR,2025-02-24,nieobecność,1
2TMR,2025-02-26,nieobecność,7
2TMR,2025-03-03,nieobecność,3
2TMR,2025-03-06,nieobecność,4
2TMR,2025-03-06,spóźnienie,3
2TMR,2025-03-12,nieob. uspr. p.s.,4
2TMR,2025-03-25,spóźnienie,2
2TMR,2025-04-02,nieob. uspr. p.s.,2
2TMR,2025-05-27,nieob. uspraw.,3
2TMR,2025-05-30,nieobecność,1
2TMR,2025-06-12,nieobecność,1
2TMR,2024-09-09,nieob. uspraw.,10
2TMR,2024-09-20,nieob. uspr. p.s.,14
2TMR,2024-09-26,nieob. uspr. p.s.,5
2TMR,2024-09-30,nieob. uspr. p.s.,3
2TMR,2024-10-03,nieob. uspraw.,16
2TMR,2024-10-15,nieob. uspr. p.s.,10
2TMR,2025-03-17,nieob. uspraw.,39
2TMR,2025-05-29,nieob. uspr. p.s.,2
2TMR,2024-11-25,nieob. uspr. p.s.,5
2TMR,2024-12-02,nieob. uspr. p.s.,4
2TMR,2025-01-17,nieob. uspr. p.s.,1
2TMR,2025-01-21,nieob. uspr. p.s.,3
2TMR,2025-01-14,nieob. uspraw.,7
2TMR,2025-03-19,nieob. uspr. p.s.,12
2TMR,2025-05-20,nieob. uspr. p.s.,3
2TMR,2025-05-29,nieobecność,4
2TMR,2024-09-10,nieobecność,8
2TMR,2024-09-23,nieob. uspraw.,30
2TMR,2024-09-24,nieob. uspraw.,23
2TMR,2024-09-30,nieob. uspraw.,16
2TMR,2024-10-02,nieob. uspraw.,7
2TMR,2024-11-15,nieob. uspr. p.s.,3
2TMR,2024-11-18,spóźnienie,2
2TMR,2024-11-21,nieobecność,5
2TMR,2024-11-26,nieob. uspr. p.s.,5
2TMR,2024-12-09,nieob. uspraw.,18
2TMR,2024-12-12,nieobecność,14
2TMR,2024-12-16,nieob. uspr. p.s.,2
2TMR,2024-12-20,nieob. uspr. p.s.,4
2TMR,2025-01-07,nieobecność,2
2TMR,2025-01-20,nieob. uspraw.,8
2TMR,2025-01-21,spóźnienie,1
2TMR,2025-03-11,nieob. uspraw.,13
2TMR,2025-03-18,nieob. uspraw.,27
2TMR,2025-03-31,nieobecność,7
2TMR,2024-11-14,nieobecność,1
2TMR,2024-12-19,nieob. uspr. p.s.,10
2TMR,2025-01-07,nieob. uspr. p.s.,9
2TMR,2024-09-30,spóźnienie,1
2TMR,2024-10-03,nieob. uspr. p.s.,2
2TMR,2024-10-08,nieob. uspr. p.s.,5
2TMR,2024-10-09,nieob. uspr. p.s.,2
2TMR,2024-10-10,nieob. uspr. p.s.,7
2TMR,2024-10-16,nieob. uspr. p.s.,3
2TMR,2024-10-18,nieob. uspr. p.s.,8
2TMR,2024-11-06,nieob. uspr. p.s.,2
2TMR,2024-11-07,nieob. uspr. p.s.,8
2TMR,2024-11-25,spóźnienie,1
2TMR,2024-11-28,nieob. uspr. p.s.,2
2TMR,2024-12-04,nieobecność,3
2TMR,2024-12-12,nieob. uspr. p.s.,4
2TMR,2024-12-17,nieob. uspr. p.s.,5
2TMR,2024-12-18,spóźnienie,1
2TMR,2025-01-09,nieob. uspr. p.s.,7
2TMR,2025-01-14,spóźnienie,1
2TMR,2025-01-15,spóźnienie,1
2TMR,2025-01-28,spóźnienie,1
2TMR,2025-02-18,spóźnienie,1
2TMR,2025-02-26,nieob. uspr. p.s.,4
2TMR,2025-03-05,nieob. uspr. p.s.,8
2TMR,2025-04-08,spóźnienie,1
2TMR,2025-04-23,nieob. uspr. p.s.,5
2TMR,2025-04-24,nieob. uspr. p.s.,9
2TMR,2025-05-21,nieob. uspr. p.s.,7
2TMR,2025-06-09,spóźnienie,1
2TMR,2025-06-26,obecność,2
2TMR,2024-09-25,spóźnienie,1
2TMR,2024-10-28,nieob. uspraw.,8
2TMR,2024-12-09,nieobecność,3
2TMR,2025-02-17,nieob. uspraw.,22
2TMR,2025-03-26,nieob. uspr. p.s.,5
2TMR,2024-09-27,nieob. uspraw.,8
2TMR,2024-10-25,nieobecność,1
2TMR,2024-11-13,nieob. uspr. p.s.,5
2TMR,2024-11-19,nieob. uspr. p.s.,3
2TMR,2025-05-13,nieob. uspraw.,11
2TMR,2025-05-26,spóźnienie,3
2TMR,2024-09-03,nieobecność,4
2TMR,2024-09-18,nieobecność,1
2TMR,2024-10-03,spóźnienie,1
2TMR,2024-10-21,nieobecność,2
2TMR,2025-01-23,spóźnienie,2
2TMR,2025-01-30,nieob. uspr. p.s.,2
2TMR,2025-01-31,nieobecność,1
2TMR,2025-02-26,nieob. uspraw.,8
2TMR,2025-02-28,nieob. uspraw.,7
2TMR,2025-04-03,spóźnienie,2
2TMR,2025-06-10,nieobecność,2
2TMR,2024-11-20,spóźnienie,1
2TMR,2025-02-18,nieobecność,4
2TMR,2025-02-27,nieob. uspr. p.s.,5
2TMR,2025-03-27,nieob. uspr. p.s.,12
2TMR,2024-10-09,spóźnienie,2
2TMR,2024-10-29,nieobecność,4
2TMR,2024-11-21,spóźnienie,2
2TMR,2025-01-07,spóźnienie,1
2TMR,2025-02-20,nieobecność,2
2TMR,2025-03-24,nieobecność,2
2TMR,2025-03-27,nieobecność,9
2TMR,2024-10-01,nieob. uspr. p.s.,2
2TMR,2024-10-22,nieob. uspraw.,7
2TMR,2024-10-23,nieob. uspraw.,7
2TMR,2024-10-02,nieob. uspr. p.s.,4
2TMR,2025-04-11,nieob. uspr. p.s.,1
2TMR,2025-06-04,nieobecność,1
2TMR,2024-09-19,spóźnienie,1
2TMR,2024-10-16,spóźnienie,1
2TMR,2024-10-17,nieobecność,1
2TMR,2024-11-06,nieobecność,5
2TMR,2024-11-07,nieobecność,1
2TMR,2024-11-15,nieobecność,2
2TMR,2024-11-20,nieobecność,1
2TMR,2025-01-23,nieobecność,1
2TMR,2025-02-19,nieobecność,2
2TMR,2025-03-11,nieobecność,2
2TMR,2025-03-12,nieobecność,3
2TR,2024-09-02,obecność,180
2TR,2024-09-03,obecność,151
2TR,2024-09-04,nieob. uspraw.,16
2TR,2024-09-05,obecność,108
2TR,2024-09-05,nieob. uspraw.,26
2TR,2024-09-06,obecność,111
2TR,2024-09-09,obecność,134
2TR,2024-09-09,nieob. uspraw.,26
2TR,2024-09-10,obecność,138
2TR,2024-09-11,obecność,143
2TR,2024-09-11,nieob. uspraw.,13
2TR,2024-09-12,obecność,136
2TR,2024-09-12,nieob. uspraw.,24
2TR,2024-09-13,obecność,141
2TR,2024-09-16,obecność,111
2TR,2024-09-17,obecność,120
2TR,2024-09-17,nieob. uspraw.,38
2TR,2024-09-18,nieob. uspraw.,48
2TR,2024-09-18,obecność,112
2TR,2024-09-19,obecność,98
2TR,2024-09-19,nieob. uspraw.,41
2TR,2024-09-20,nieob. uspraw.,77
2TR,2024-09-23,obecność,124
2TR,2024-09-23,nieob. uspraw.,16
2TR,2024-09-24,nieob. uspraw.,17
2TR,2024-09-25,nieob. uspraw.,25
2TR,2024-09-26,obecność,140
2TR,2024-09-27,obecność,131
2TR,2024-09-27,nieob. uspraw.,5
2TR,2024-09-30,obecność,138
2TR,2024-09-30,nieob. uspraw.,21
2TR,2024-10-01,obecność,147
2TR,2024-10-02,obecność,147
2TR,2024-10-02,nieob. uspraw.,12
2TR,2024-10-03,obecność,116
2TR,2024-10-04,nieob. uspr. p.s.,60
2TR,2024-10-04,,80
2TR,2024-10-07,obecność,124
2TR,2024-10-08,obecność,143
2TR,2024-10-08,nieob. uspraw.,14
2TR,2024-10-09,obecność,154
2TR,2024-10-10,obecność,83
2TR,2024-10-11,obecność,125
2TR,2024-10-14,nieob. uspr. p.s.,20
2TR,2024-10-15,nieob. uspraw.,39
2TR,2024-10-16,nieob. uspraw.,15
2TR,2024-10-16,nieob. uspr. p.s.,77
2TR,2024-10-17,obecność,113
2TR,2024-10-17,nieob. uspraw.,20
2TR,2024-10-18,obecność,112
2TR,2024-10-21,obecność,130
2TR,2024-10-22,nieob. uspraw.,12
2TR,2024-10-22,obecność,145
2TR,2024-10-23,obecność,124
2TR,2024-10-23,nieob. uspraw.,34
2TR,2024-10-24,obecność,130
2TR,2024-10-24,nieobecność,1
2TR,2024-10-25,obecność,153
2TR,2024-10-28,obecność,125
2TR,2024-10-29,obecność,140
2TR,2024-10-29,nieob. uspraw.,18
2TR,2024-10-30,obecność,102
2TR,2024-10-30,nieob. uspraw.,18
2TR,2024-10-31,nieob. uspraw.,81
2TR,2024-11-04,obecność,148
2TR,2024-11-04,nieob. uspraw.,8
2TR,2024-11-05,nieob. uspraw.,6
2TR,2024-11-05,obecność,149
2TR,2024-11-06,obecność,101
2TR,2024-11-06,nieob. uspraw.,19
2TR,2024-11-07,nieob. uspraw.,23
2TR,2024-11-07,obecność,135
2TR,2024-11-08,obecność,161
2TR,2024-11-12,obecność,99
2TR,2024-11-13,obecność,135
2TR,2024-11-13,nieob. uspraw.,18
2TR,2024-11-14,obecność,106
2TR,2024-11-14,nieob. uspraw.,31
2TR,2024-11-15,nieob. uspraw.,30
2TR,2024-11-15,obecność,148
2TR,2024-11-18,nieob. uspr. p.s.,140
2TR,2024-11-19,obecność,124
2TR,2024-11-19,nieob. uspraw.,24
2TR,2024-11-20,nieob. uspraw.,18
2TR,2024-11-20,obecność,142
2TR,2024-11-21,obecność,144
2TR,2024-11-21,nieob. uspraw.,14
2TR,2024-11-22,nieob. uspraw.,28
2TR,2024-11-22,obecność,152
2TR,2024-11-25,obecność,81
2TR,2024-11-25,nieob. uspraw.,69
2TR,2024-11-26,nieob. uspraw.,7
2TR,2024-11-26,obecność,143
2TR,2024-11-27,obecność,128
2TR,2024-11-28,obecność,146
2TR,2024-11-29,nieobecność,2
2TR,2024-11-29,obecność,131
2TR,2024-12-02,obecność,143
2TR,2024-12-02,nieob. uspraw.,10
2TR,2024-12-03,obecność,115
2TR,2024-12-03,nieobecność,1
2TR,2024-12-04,obecność,108
2TR,2024-12-05,obecność,43
2TR,2024-12-05,nieobecność,12
2TR,2024-12-06,obecność,108
2TR,2024-12-09,obecność,98
2TR,2024-12-10,obecność,114
2TR,2024-12-10,nieob. uspraw.,18
2TR,2024-12-11,obecność,129
2TR,2024-12-11,nieob. uspraw.,11
2TR,2024-12-12,obecność,111
2TR,2024-12-12,nieob. uspraw.,26
2TR,2024-12-13,obecność,157
2TR,2024-12-16,obecność,143
2TR,2024-12-17,obecność,138
2TR,2024-12-17,nieob. uspraw.,22
2TR,2024-12-18,obecność,83
2TR,2024-12-19,nieob. uspraw.,35
2TR,2024-12-19,obecność,111
2TR,2024-12-20,nieob. uspraw.,31
2TR,2024-12-20,obecność,140
2TR,2025-01-07,obecność,146
2TR,2025-01-07,nieob. uspraw.,14
2TR,2025-01-08,obecność,147
2TR,2025-01-09,obecność,130
2TR,2025-01-09,nieob. uspraw.,27
2TR,2025-01-10,nieob. uspraw.,58
2TR,2025-01-10,obecność,122
2TR,2025-01-13,obecność,148
2TR,2025-01-13,nieob. uspraw.,12
2TR,2025-01-14,obecność,109
2TR,2025-01-14,nieob. uspraw.,29
2TR,2025-01-15,obecność,99
2TR,2025-01-16,obecność,128
2TR,2025-01-16,nieob. uspraw.,31
2TR,2025-01-17,spóźnienie,1
2TR,2025-01-17,obecność,116
2TR,2025-01-20,obecność,89
2TR,2025-01-20,nieobecność,44
2TR,2025-01-21,nieobecność,35
2TR,2025-01-21,obecność,101
2TR,2025-01-22,obecność,122
2TR,2025-01-22,nieobecność,16
2TR,2025-01-23,obecność,107
2TR,2025-01-23,nieobecność,26
2TR,2025-01-24,obecność,87
2TR,2025-01-27,obecność,119
2TR,2025-01-28,obecność,115
2TR,2025-01-29,obecność,100
2TR,2025-01-30,nieobecność,58
2TR,2025-01-30,obecność,97
2TR,2025-01-31,nieobecność,102
2TR,2025-01-31,obecność,46
2TR,2025-02-17,obecność,135
2TR,2025-02-17,nieob. uspraw.,24
2TR,2025-02-18,obecność,128
2TR,2025-02-18,nieob. uspraw.,24
2TR,2025-02-19,obecność,127
2TR,2025-02-19,spóźnienie,2
2TR,2025-02-19,nieob. uspraw.,9
2TR,2025-02-20,obecność,143
2TR,2025-02-20,spóźnienie,1
2TR,2025-02-20,nieob. uspraw.,16
2TR,2025-02-21,obecność,81
2TR,2025-02-21,nieobecność,6
2TR,2025-02-24,obecność,110
2TR,2025-02-25,obecność,140
2TR,2025-02-25,nieob. uspraw.,18
2TR,2025-02-26,obecność,119
2TR,2025-02-26,spóźnienie,1
2TR,2025-02-26,nieob. uspraw.,28
2TR,2025-02-27,nieob. uspraw.,27
2TR,2025-02-28,nieob. uspraw.,51
2TR,2025-02-28,obecność,126
2TR,2025-03-03,obecność,116
2TR,2025-03-04,obecność,147
2TR,2025-03-04,nieob. uspraw.,10
2TR,2025-03-05,nieob. uspraw.,17
2TR,2025-03-05,obecność,121
2TR,2025-03-06,nieob. uspraw.,35
2TR,2025-03-07,nieobecność,1
2TR,2025-03-07,obecność,112
2TR,2025-03-10,obecność,113
2TR,2025-03-10,nieob. uspraw.,38
2TR,2025-03-11,obecność,121
2TR,2025-03-11,nieob. uspr. p.s.,12
2TR,2025-03-12,obecność,61
2TR,2025-03-12,nieob. uspraw.,29
2TR,2025-03-13,obecność,85
2TR,2025-03-13,nieob. uspraw.,52
2TR,2025-03-14,nieob. uspraw.,54
2TR,2025-03-14,obecność,124
2TR,2025-03-17,obecność,118
2TR,2025-03-17,nieob. uspr. p.s.,29
2TR,2025-03-17,nieob. uspraw.,13
2TR,2025-03-18,obecność,114
2TR,2025-03-18,nieob. uspraw.,36
2TR,2025-03-19,obecność,129
2TR,2025-03-20,nieob. uspraw.,46
2TR,2025-03-21,nieob. uspraw.,153
2TR,2025-03-24,obecność,106
2TR,2025-03-25,nieob. uspraw.,27
2TR,2025-03-25,obecność,99
2TR,2025-03-25,nieob. uspr. p.s.,14
2TR,2025-03-26,obecność,103
2TR,2025-03-27,obecność,113
2TR,2025-03-28,nieob. uspraw.,33
2TR,2025-03-28,obecność,142
2TR,2025-03-31,obecność,111
2TR,2025-03-31,nieob. uspraw.,43
2TR,2025-04-01,obecność,109
2TR,2025-04-02,obecność,90
2TR,2025-04-02,,5
2TR,2025-04-03,obecność,127
2TR,2025-04-03,nieob. uspraw.,24
2TR,2025-04-04,nieob. uspraw.,17
2TR,2025-04-04,obecność,120
2TR,2025-04-07,obecność,124
2TR,2025-04-08,obecność,129
2TR,2025-04-09,obecność,110
2TR,2025-04-09,nieob. uspraw.,17
2TR,2025-04-10,nieob. uspraw.,63
2TR,2025-04-10,obecność,65
2TR,2025-04-10,nieob. uspr. p.s.,31
2TR,2025-04-11,obecność,107
2TR,2025-04-14,obecność,136
2TR,2025-04-15,obecność,148
2TR,2025-04-16,nieob. uspraw.,23
2TR,2025-04-16,obecność,103
2TR,2025-04-16,nieob. uspr. p.s.,14
2TR,2025-04-23,obecność,92
2TR,2025-04-23,nieob. uspr. p.s.,24
2TR,2025-04-24,obecność,119
2TR,2025-04-24,nieob. uspraw.,30
2TR,2025-04-25,nieob. uspraw.,91
2TR,2025-05-12,obecność,98
2TR,2025-05-13,obecność,131
2TR,2025-05-13,nieob. uspraw.,26
2TR,2025-05-14,obecność,87
2TR,2025-05-14,nieob. uspraw.,32
2TR,2025-05-15,nieobecność,13
2TR,2025-05-16,nieob. uspraw.,30
2TR,2025-05-16,obecność,148
2TR,2025-05-19,nieob. uspraw.,20
2TR,2025-05-19,obecność,137
2TR,2025-05-20,obecność,140
2TR,2025-05-20,nieob. uspraw.,17
2TR,2025-05-21,obecność,88
2TR,2025-05-21,nieob. uspr. p.s.,12
2TR,2025-05-21,nieob. uspraw.,40
2TR,2025-05-22,obecność,80
2TR,2025-05-22,nieobecność,3
2TR,2025-05-23,obecność,75
2TR,2025-05-23,nieob. uspr. p.s.,105
2TR,2025-05-26,obecność,105
2TR,2025-05-26,nieob. uspraw.,35
2TR,2025-05-27,obecność,136
2TR,2025-05-27,nieob. uspraw.,24
2TR,2025-05-28,obecność,99
2TR,2025-05-28,nieob. uspraw.,18
2TR,2025-05-29,nieob. uspraw.,49
2TR,2025-05-30,obecność,77
2TR,2025-06-02,obecność,131
2TR,2025-06-02,nieob. uspraw.,29
2TR,2025-06-03,nieob. uspraw.,46
2TR,2025-06-03,obecność,113
2TR,2025-06-04,obecność,110
2TR,2025-06-04,nieob. uspraw.,50
2TR,2025-06-05,obecność,71
2TR,2025-06-05,nieob. uspraw.,69
2TR,2025-06-06,obecność,117
2TR,2025-06-09,spóźnienie,3
2TR,2025-06-09,obecność,70
2TR,2025-06-10,nieob. uspraw.,100
2TR,2025-06-10,obecność,52
2TR,2025-06-11,nieob. uspraw.,140
2TR,2025-06-12,nieob. uspraw.,124
2TR,2025-06-13,obecność,147
2TR,2025-06-13,nieob. uspraw.,33
2TR,2025-06-16,nieob. uspraw.,132
2TR,2025-06-17,nieob. uspraw.,128
2TR,2025-06-18,nieobecność,21
2TR,2025-06-18,obecność,1
2TR,2025-06-18,,2
2TR,2025-06-23,nieob. uspraw.,117
2TR,2025-06-23,nieobecność,41
2TR,2025-06-24,nieobecność,119
2TR,2025-06-25,nieobecność,159
2TR,2025-06-25,obecność,1
2TR,2025-06-26,nieobecność,160
2TR,2025-06-27,obecność,240
2TR,2024-09-04,obecność,144
2TR,2024-09-20,obecność,103
2TR,2024-09-24,obecność,123
2TR,2024-09-25,obecność,101
2TR,2024-10-15,obecność,120
2TR,2024-10-16,obecność,48
2TR,2024-10-25,nieob. uspraw.,27
2TR,2024-10-31,obecność,76
2TR,2024-11-29,nieob. uspr. p.s.,7
2TR,2024-11-29,nieob. uspraw.,40
2TR,2024-12-05,nieob. uspr. p.s.,13
2TR,2024-12-13,nieob. uspraw.,20
2TR,2025-01-08,nieob. uspr. p.s.,10
2TR,2025-01-15,nieob. uspraw.,61
2TR,2025-02-27,obecność,120
2TR,2025-03-06,obecność,94
2TR,2025-03-07,nieob. uspraw.,62
2TR,2025-03-20,obecność,97
2TR,2025-03-21,obecność,25
2TR,2025-03-27,nieob. uspr. p.s.,30
2TR,2025-05-13,zwolniony,2
2TR,2025-05-15,obecność,51
2TR,2025-05-22,nieob. uspr. p.s.,8
2TR,2025-05-22,nieob. uspraw.,49
2TR,2025-05-29,obecność,111
2TR,2025-06-06,nieob. uspraw.,63
2TR,2025-06-12,spóźnienie,1
2TR,2025-06-12,obecność,13
2TR,2025-06-17,nieobecność,31
2TR,2025-06-17,obecność,1
2TR,2025-06-18,nieob. uspraw.,136
2TR,2025-06-24,obecność,1
2TR,2024-09-03,nieob. uspraw.,9
2TR,2024-09-11,zwolniony,2
2TR,2024-09-16,nieob. uspraw.,49
2TR,2024-10-01,nieob. uspraw.,11
2TR,2024-10-03,nieob. uspraw.,23
2TR,2024-10-09,zwolniony,1
2TR,2024-10-11,nieob. uspraw.,55
2TR,2024-10-18,nieob. uspraw.,40
2TR,2024-10-28,nieob. uspraw.,14
2TR,2024-11-04,nieobecność,3
2TR,2024-11-12,nieob. uspraw.,19
2TR,2024-11-13,nieobecność,3
2TR,2024-11-15,nieob. uspr. p.s.,2
2TR,2024-11-27,nieob. uspraw.,7
2TR,2024-11-28,nieob. uspraw.,12
2TR,2024-12-04,spóźnienie,3
2TR,2024-12-05,nieob. uspraw.,70
2TR,2024-12-06,nieob. uspraw.,59
2TR,2024-12-09,nieob. uspraw.,42
2TR,2024-12-19,nieobecność,14
2TR,2024-12-20,nieobecność,9
2TR,2025-01-09,spóźnienie,2
2TR,2025-01-17,nieob. uspraw.,63
2TR,2025-01-20,nieob. uspraw.,24
2TR,2025-01-21,nieob. uspraw.,24
2TR,2025-01-22,nieob. uspraw.,22
2TR,2025-01-23,nieob. uspraw.,24
2TR,2025-01-24,nieob. uspraw.,13
2TR,2025-01-27,nieob. uspraw.,15
2TR,2025-01-31,nieob. uspraw.,29
2TR,2025-02-21,nieob. uspraw.,42
2TR,2025-02-24,nieob. uspraw.,34
2TR,2025-03-11,nieob. uspraw.,7
2TR,2025-03-24,nieob. uspr. p.s.,21
2TR,2025-03-26,nieob. uspraw.,17
2TR,2025-03-27,nieob. uspraw.,17
2TR,2025-04-01,nieob. uspraw.,35
2TR,2025-04-07,nieob. uspraw.,14
2TR,2025-04-08,nieob. uspr. p.s.,13
2TR,2025-04-08,nieob. uspraw.,18
2TR,2025-04-09,nieob. uspr. p.s.,13
2TR,2025-04-11,nieob. uspraw.,35
2TR,2025-04-15,nieob. uspr. p.s.,1
2TR,2025-04-25,obecność,82
2TR,2025-05-30,nieob. uspraw.,59
2TR,2025-06-09,nieob. uspraw.,43
2TR,2025-06-23,obecność,2
2TR,2024-09-25,nieob. uspr. p.s.,13
2TR,2024-10-07,spóźnienie,1
2TR,2024-10-09,nieob. uspraw.,5
2TR,2024-10-10,nieob. uspraw.,16
2TR,2024-12-02,nieob. uspr. p.s.,7
2TR,2024-12-03,nieob. uspraw.,13
2TR,2024-12-16,nieob. uspraw.,16
2TR,2024-12-18,nieob. uspraw.,37
2TR,2025-01-24,nieobecność,60
2TR,2025-01-27,nieobecność,3
2TR,2025-01-28,nieobecność,4
2TR,2025-01-29,nieob. uspraw.,29
2TR,2025-01-30,nieob. uspr. p.s.,4
2TR,2025-03-06,spóźnienie,4
2TR,2025-03-10,spóźnienie,1
2TR,2025-03-10,nieob. uspr. p.s.,8
2TR,2025-03-14,nieob. uspr. p.s.,2
2TR,2025-03-19,nieob. uspr. p.s.,10
2TR,2025-03-20,nieob. uspr. p.s.,17
2TR,2025-03-24,nieob. uspraw.,9
2TR,2025-03-26,nieobecność,1
2TR,2025-04-23,nieob. uspraw.,44
2TR,2025-04-24,nieob. uspr. p.s.,11
2TR,2025-05-12,nieob. uspraw.,19
2TR,2025-05-15,nieob. uspraw.,36
2TR,2025-06-03,nieobecność,1
2TR,2025-06-16,obecność,4
2TR,2024-09-06,nieob. uspraw.,29
2TR,2024-09-25,nieobecność,1
2TR,2025-03-24,spóźnienie,3
2TR,2025-04-02,spóźnienie,2
2TR,2025-06-10,nieob. uspr. p.s.,8
2TR,2024-09-11,nieobecność,2
2TR,2024-09-13,nieob. uspraw.,39
2TR,2024-10-02,spóźnienie,1
2TR,2024-10-07,nieob. uspraw.,15
2TR,2024-10-24,nieob. uspraw.,7
2TR,2024-10-28,spóźnienie,1
2TR,2024-11-13,spóźnienie,4
2TR,2024-11-26,nieob. uspr. p.s.,8
2TR,2025-02-17,spóźnienie,1
2TR,2025-03-03,nieob. uspraw.,24
2TR,2025-03-12,nieobecność,3
2TR,2025-03-12,nieob. uspr. p.s.,7
2TR,2025-03-18,nieob. uspr. p.s.,10
2TR,2025-03-19,nieob. uspraw.,21
2TR,2025-03-26,nieob. uspr. p.s.,19
2TR,2025-03-31,nieob. uspr. p.s.,6
2TR,2025-04-01,nieob. uspr. p.s.,16
2TR,2025-04-02,nieob. uspr. p.s.,1
2TR,2025-04-03,nieob. uspr. p.s.,9
2TR,2025-04-04,nieob. uspr. p.s.,22
2TR,2025-05-13,spóźnienie,1
2TR,2025-05-19,spóźnienie,3
2TR,2024-11-14,nieob. uspr. p.s.,1
2TR,2025-01-08,nieob. uspraw.,3
2TR,2025-01-29,nieob. uspr. p.s.,11
2TR,2025-02-21,nieob. uspr. p.s.,31
2TR,2025-02-26,nieob. uspr. p.s.,12
2TR,2025-04-02,nieob. uspraw.,21
2TR,2025-04-10,nieobecność,1
2TR,2025-04-15,nieob. uspraw.,11
2TR,2025-04-25,nieob. uspr. p.s.,7
2TR,2025-05-12,nieob. uspr. p.s.,23
2TR,2024-09-05,nieobecność,6
2TR,2025-01-28,nieob. uspraw.,14
2TR,2025-03-28,nieob. uspr. p.s.,5
2TR,2024-09-10,nieob. uspraw.,2
2TR,2024-10-01,nieobecność,2
2TR,2024-10-08,nieobecność,3
2TR,2024-11-08,nieob. uspraw.,19
2TR,2024-12-03,nieob. uspr. p.s.,9
2TR,2024-12-04,nieob. uspraw.,9
2TR,2025-01-16,spóźnienie,1
2TR,2025-02-18,nieob. uspr. p.s.,8
2TR,2025-02-24,nieobecność,1
2TR,2025-02-27,nieob. uspr. p.s.,13
2TR,2025-03-04,nieob. uspr. p.s.,3
2TR,2025-03-05,nieob. uspr. p.s.,2
2TR,2024-10-17,nieob. uspr. p.s.,7
2TR,2024-10-18,nieob. uspr. p.s.,8
2TR,2025-01-30,spóźnienie,1
2TR,2025-02-24,nieob. uspr. p.s.,15
2TR,2025-03-13,nieob. uspr. p.s.,23
2TR,2025-04-11,nieob. uspr. p.s.,18
2TR,2025-05-16,nieob. uspr. p.s.,2
2TR,2025-05-28,nieob. uspr. p.s.,3
2TR,2024-09-19,nieobecność,1
2TR,2024-09-27,nieob. uspr. p.s.,24
2TR,2024-10-03,nieobecność,1
2TR,2024-10-21,nieobecność,2
2TR,2024-11-04,spóźnienie,1
2TR,2024-11-05,nieob. uspr. p.s.,3
2TR,2024-11-25,nieobecność,6
2TR,2024-12-16,spóźnienie,1
2TR,2025-01-09,nieob. uspr. p.s.,1
2TR,2025-02-19,nieob. uspr. p.s.,1
2TR,2025-03-06,nieob. uspr. p.s.,6
2TR,2025-04-02,nieobecność,1
2TR,2025-04-04,nieobecność,1
2TR,2025-04-14,nieob. uspraw.,4
2TR,2025-05-14,nieobecność,1
2TR,2025-06-16,nieobecność,24
2TR,2025-02-19,spóźn. uspr.,1
2TR,2025-03-06,spóźn. uspr.,1
2TR,2025-03-24,spóźn. uspr.,1
2TR,2025-06-09,nieob. uspr. p.s.,2
2TR,2025-06-09,spóźn. uspr.,2
2TR,2024-10-21,nieob. uspraw.,8
2TR,2024-11-27,nieob. uspr. p.s.,3
2TR,2024-12-06,nieob. uspr. p.s.,4
2TR,2024-12-10,nieob. uspr. p.s.,5
2TR,2024-12-13,nieob. uspr. p.s.,3
2TR,2025-01-23,nieob. uspr. p.s.,3
2TR,2025-06-12,nieob. uspr. p.s.,2
2TR,2025-04-07,nieob. uspr. p.s.,2
2TR,2024-09-17,nieobecność,2
2TR,2024-10-23,nieobecność,2
2TR,2024-11-19,nieob. uspr. p.s.,10
2TR,2024-11-27,spóźnienie,1
2TR,2025-01-14,nieob. uspr. p.s.,2
2TR,2025-01-27,nieob. uspr. p.s.,3
2TR,2025-01-28,nieob. uspr. p.s.,7
2TR,2025-03-07,nieob. uspr. p.s.,5
2TR,2025-05-30,nieobecność,4
