uczen_id,Dziennik,semestr,wszystkich,nieobecnych
015241F2DD,3TRM,I,558,115
015241F2DD,3TRM,II,745,310
56241B269D,3TRM,I,494,21
56241B269D,3TRM,II,570,86
2E1A037143,3TRM,I,506,78
2E1A037143,3TRM,II,624,176
9FE4F61582,3TRM,I,494,75
9FE4F61582,3TRM,II,570,106
2B1A550806,3TRM,I,558,72
2B1A550806,3TRM,II,745,235
A050011BBD,3TRM,I,558,68
A050011BBD,3TRM,II,745,143
A9D3790D80,3TRM,I,506,140
A9D3790D80,3TRM,II,624,244
3FB3605883,3TRM,I,545,62
3FB3605883,3TRM,II,745,166
2CE8F40068,3TRM,I,558,147
2CE8F40068,3TRM,II,745,276
AC22054AD6,3TRM,I,539,100
AC22054AD6,3TRM,II,745,255
D434B53014,3TRM,I,558,21
D434B53014,3TRM,II,745,128
E9019AADC3,3TŻ,I,461,147
E9019AADC3,3TŻ,II,735,140
788E54FCBB,3TŻ,I,461,35
788E54FCBB,3TŻ,II,735,29
3391182E41,3TŻ,I,474,6
3391182E41,3TŻ,II,678,52
98F74E64FC,3TŻ,I,474,40
98F74E64FC,3TŻ,II,735,92
0B18314160,3TŻ,I,474,107
0B18314160,3TŻ,II,735,193
75806C1BE8,3TŻ,I,474,211
75806C1BE8,3TŻ,II,735,160
520D60BB38,3TŻ,I,457,134
520D60BB38,3TŻ,II,735,117
8737C252C9,3TŻ,I,461,23
8737C252C9,3TŻ,II,678,55
CC60CF4F40,3TŻ,I,461,30
CC60CF4F40,3TŻ,II,678,70
BF0CAC2A2B,3TŻ,I,474,107
BF0CAC2A2B,3TŻ,II,735,163
E7B255333C,3TŻ,I,461,26
E7B255333C,3TŻ,II,678,16
291C4FDA99,3TŻ,I,461,28
291C4FDA99,3TŻ,II,678,16
41C0AB41BD,3TŻ,I,474,113
41C0AB41BD,3TŻ,II,735,163
A5E4246882,3TŻ,I,457,119
A5E4246882,3TŻ,II,735,206
30DF6A76FA,3TŻ,I,457,6
30DF6A76FA,3TŻ,II,678,76
369DB789E2,3TŻ,I,474,62
369DB789E2,3TŻ,II,735,263
348980F580,3TŻ,I,461,76
348980F580,3TŻ,II,735,154
5D319672F5,3TŻ,I,474,108
5D319672F5,3TŻ,II,735,185
1DF08397A3,3TŻ,I,474,43
1DF08397A3,3TŻ,II,735,103
E07E97C06C,3TŻ,I,474,67
E07E97C06C,3TŻ,II,735,62
DA99693811,4TRM,I,451,162
DA99693811,4TRM,II,472,206
02459A03BA,4TRM,I,451,182
02459A03BA,4TRM,II,472,146
3ADFC77172,4TRM,I,509,191
3ADFC77172,4TRM,II,471,158
E96AC2BAE5,4TRM,I,498,39
E96AC2BAE5,4TRM,II,471,128
624B4E765C,4TRM,I,451,101
624B4E765C,4TRM,II,472,50
DCCE998AEC,4TRM,I,451,235
DCCE998AEC,4TRM,II,472,188
DF0134FB0D,4TRM,I,509,133
DF0134FB0D,4TRM,II,471,104
286673718A,4TRM,I,437,104
286673718A,4TRM,II,472,46
232AD4E8C9,4TRM,I,949,251
232AD4E8C9,4TRM,II,943,170
1D9E98524E,4TRM,I,437,186
1D9E98524E,4TRM,II,472,188
FBAD9EE13D,4TRM,I,509,182
FBAD9EE13D,4TRM,II,471,175
8E42C053AF,4TRM,I,437,156
8E42C053AF,4TRM,II,472,101
94A48F07F3,4TRM,I,509,92
94A48F07F3,4TRM,II,471,19
9FC8DBDC1F,4TRM,I,509,77
9FC8DBDC1F,4TRM,II,471,84
0767EE8E89,4TRM,I,509,127
0767EE8E89,4TRM,II,471,166
E2BB2D889E,4TRM,I,451,155
E2BB2D889E,4TRM,II,472,123
ECBBA9F231,4TRM,I,451,101
ECBBA9F231,4TRM,II,472,70
0357F27F80,4TRM,I,451,320
0357F27F80,4TRM,II,472,211
B3AFBBA67D,4TRM,I,509,172
B3AFBBA67D,4TRM,II,471,148
C630160C1B,4TRM,I,451,216
C630160C1B,4TRM,II,472,204
A5C7DFE9C7,4TRM,I,488,138
A5C7DFE9C7,4TRM,II,471,115
AD74740040,4TRM,I,509,116
AD74740040,4TRM,II,471,166
2C93123F98,4TRM,I,437,108
2C93123F98,4TRM,II,472,164
E18F8FA243,4TŻ,I,497,87
E18F8FA243,4TŻ,II,470,57
911B688077,4TŻ,I,508,166
911B688077,4TŻ,II,470,50
1ABD146260,4TŻ,I,508,263
1ABD146260,4TŻ,II,470,241
6C93547599,4TŻ,I,508,176
6C93547599,4TŻ,II,470,234
2A7A109FC1,4TŻ,I,508,156
2A7A109FC1,4TŻ,II,470,55
521B31C044,4TŻ,I,508,22
521B31C044,4TŻ,II,470,1
A24E9EE202,4TŻ,I,508,39
A24E9EE202,4TŻ,II,470,13
F723DB664A,4TŻ,I,508,30
F723DB664A,4TŻ,II,470,31
2E729F1909,4TŻ,I,508,128
2E729F1909,4TŻ,II,470,75
D36E445159,4TŻ,I,508,40
D36E445159,4TŻ,II,470,60
9E02E259EF,4TŻ,I,508,164
9E02E259EF,4TŻ,II,470,82
A5EFD1F339,4TŻ,I,508,34
A5EFD1F339,4TŻ,II,470,33
CD18D65DC2,4TŻ,I,498,153
CD18D65DC2,4TŻ,II,471,107
BD1BA4D96B,4TŻ,I,510,116
BD1BA4D96B,4TŻ,II,471,120
66BAC8B0FB,4TŻ,I,510,150
66BAC8B0FB,4TŻ,II,471,114
D1998C1E01,4TŻ,I,510,212
D1998C1E01,4TŻ,II,471,140
C51CF9550C,4TŻ,I,498,159
C51CF9550C,4TŻ,II,471,34
979C822035,4TŻ,I,498,64
979C822035,4TŻ,II,471,104
837320BB2D,4TŻ,I,510,304
837320BB2D,4TŻ,II,471,254
4D26E37014,4TŻ,I,510,190
4D26E37014,4TŻ,II,471,185
23AA15079B,4TŻ,I,510,37
23AA15079B,4TŻ,II,471,63
2B087B0B93,4TŻ,I,498,115
2B087B0B93,4TŻ,II,471,78
A51C824D21,4TŻ,I,510,348
A51C824D21,4TŻ,II,471,267
70442E66EE,4TŻ,I,510,222
70442E66EE,4TŻ,II,471,317
1355F464F3,4TŻ,I,510,153
1355F464F3,4TŻ,II,471,140
69B1AB95F7,1TM5,I,414,8
69B1AB95F7,1TM5,II,539,44
A2B9CCBA47,1TM5,I,542,162
A2B9CCBA47,1TM5,II,706,254
FECF8CE156,1TM5,I,434,49
FECF8CE156,1TM5,II,564,74
F65658C34D,1TM5,I,434,41
F65658C34D,1TM5,II,564,86
BBD752E677,1TM5,I,434,18
BBD752E677,1TM5,II,564,143
99D7E8DBE9,1TM5,I,434,8
99D7E8DBE9,1TM5,II,564,26
094EE79A92,1TM5,I,434,7
094EE79A92,1TM5,II,564,39
EA68223CB9,1TM5,I,434,156
EA68223CB9,1TM5,II,564,76
E9702359F6,1TM5,I,434,11
E9702359F6,1TM5,II,564,76
7D9306E51F,1TM5,I,434,117
7D9306E51F,1TM5,II,564,119
A4FF3FD673,1TM5,I,434,30
A4FF3FD673,1TM5,II,564,50
FE417FF3C3,1TM5,I,434,58
FE417FF3C3,1TM5,II,564,135
97EC186A2A,1TM5,I,434,55
97EC186A2A,1TM5,II,564,99
5AFBF18368,1TM5,I,434,62
5AFBF18368,1TM5,II,564,77
C05978F027,1TM5,I,434,31
C05978F027,1TM5,II,564,49
6F984271FD,1TM5,I,434,19
6F984271FD,1TM5,II,564,31
4C3CEB11E6,1TM5,I,415,133
4C3CEB11E6,1TM5,II,539,141
76B27B3D5C,1TM5,I,434,83
76B27B3D5C,1TM5,II,564,70
63B7A4F8BE,1TM5,I,415,98
63B7A4F8BE,1TM5,II,539,147
5B124AA943,1TM5,I,434,87
5B124AA943,1TM5,II,564,109
922C6FF356,1TM5,I,434,42
922C6FF356,1TM5,II,564,48
055EE1BDCB,1TW5,I,546,35
055EE1BDCB,1TW5,II,712,8
AAB60024F5,1TW5,I,553,11
AAB60024F5,1TW5,II,712,52
210E90C9E4,1TW5,I,553,20
210E90C9E4,1TW5,II,712,116
B6F4709A1D,1TW5,I,553,20
B6F4709A1D,1TW5,II,712,131
477DE3B96F,1TW5,I,553,89
477DE3B96F,1TW5,II,712,60
DA07B49568,1TW5,I,553,22
DA07B49568,1TW5,II,712,61
617DE9606E,1TW5,I,553,14
617DE9606E,1TW5,II,712,30
C7A3D50E34,1TW5,I,553,46
C7A3D50E34,1TW5,II,712,9
5D8D20A0D2,1TW5,I,553,0
5D8D20A0D2,1TW5,II,712,10
0C450DAFF1,1TW5,I,553,127
0C450DAFF1,1TW5,II,712,142
EE75A467A8,1TW5,I,553,25
EE75A467A8,1TW5,II,712,79
0DD7ADDAF3,1TW5,I,553,14
0DD7ADDAF3,1TW5,II,712,28
03C943D3F8,1TW5,I,546,23
03C943D3F8,1TW5,II,64,11
E45666FE1F,1TW5,I,553,110
E45666FE1F,1TW5,II,712,249
3F0C7DC0DA,1TŻ5,I,567,63
3F0C7DC0DA,1TŻ5,II,736,108
CD95F36AEF,1TŻ5,I,545,0
CD95F36AEF,1TŻ5,II,736,25
F4DC8F8F90,1TŻ5,I,554,161
F4DC8F8F90,1TŻ5,II,381,333
94858C34A4,1TŻ5,I,567,59
94858C34A4,1TŻ5,II,736,93
7BEA62D88E,1TŻ5,I,567,116
7BEA62D88E,1TŻ5,II,736,136
6A5DE94F49,1TŻ5,I,567,89
6A5DE94F49,1TŻ5,II,736,69
316DDD1940,1TŻ5,I,567,84
316DDD1940,1TŻ5,II,736,143
CAA32635AA,1TŻ5,I,567,16
CAA32635AA,1TŻ5,II,736,62
F669A1508D,1TŻ5,I,567,8
F669A1508D,1TŻ5,II,736,44
1CD1A2B0B8,1TŻ5,I,567,157
1CD1A2B0B8,1TŻ5,II,736,224
53E89434AB,1TŻ5,I,567,65
53E89434AB,1TŻ5,II,736,90
65F25A395E,1TŻ5,I,567,162
65F25A395E,1TŻ5,II,736,218
B33F428A33,1TŻ5,I,567,0
B33F428A33,1TŻ5,II,736,28
D1F6555E9E,1TŻ5,I,567,95
D1F6555E9E,1TŻ5,II,736,150
B76800681B,1TŻ5,I,567,162
B76800681B,1TŻ5,II,736,135
FF65D504E1,2RŻ5,I,559,210
FF65D504E1,2RŻ5,II,674,405
79B382A97F,2RŻ5,I,473,14
79B382A97F,2RŻ5,II,543,31
14319EA7C2,2RŻ5,I,473,40
14319EA7C2,2RŻ5,II,543,32
71DE1067D6,2RŻ5,I,506,118
71DE1067D6,2RŻ5,II,612,133
C125F70583,2RŻ5,I,506,88
C125F70583,2RŻ5,II,612,120
7284E44E67,2RŻ5,I,482,169
7284E44E67,2RŻ5,II,589,279
432F9B143B,2RŻ5,I,482,18
432F9B143B,2RŻ5,II,589,87
1E12E6E73A,2RŻ5,I,506,69
1E12E6E73A,2RŻ5,II,612,125
EEF95A0E99,2RŻ5,I,466,151
EEF95A0E99,2RŻ5,II,589,222
C10892CDD0,2RŻ5,I,482,157
C10892CDD0,2RŻ5,II,589,174
AF2BA1503D,2RŻ5,I,482,16
AF2BA1503D,2RŻ5,II,589,65
C1596BA96D,2RŻ5,I,482,100
C1596BA96D,2RŻ5,II,589,197
AFDB2301D6,2RŻ5,I,506,141
AFDB2301D6,2RŻ5,II,612,205
42C6F17206,2RŻ5,I,506,71
42C6F17206,2RŻ5,II,612,238
D2339544C8,2RŻ5,I,506,131
D2339544C8,2RŻ5,II,612,300
1F159E3E9E,2RŻ5,I,482,41
1F159E3E9E,2RŻ5,II,589,127
069E18C595,2RŻ5,I,466,183
069E18C595,2RŻ5,II,589,255
699C40D03D,2RŻ5,I,482,141
699C40D03D,2RŻ5,II,589,270
5429C2BA59,2RŻ5,I,482,58
5429C2BA59,2RŻ5,II,589,77
5C24230BE6,2RŻ5,I,482,9
5C24230BE6,2RŻ5,II,589,103
30BBB22CB7,2RŻ5,I,506,101
30BBB22CB7,2RŻ5,II,612,259
54C1680A6B,2RŻ5,I,506,27
54C1680A6B,2RŻ5,II,612,140
6419522A82,2RŻ5,I,482,121
6419522A82,2RŻ5,II,589,153
933047F475,2RŻ5,I,466,40
933047F475,2RŻ5,II,589,155
8DBEC938B6,2RŻ5,I,506,29
8DBEC938B6,2RŻ5,II,567,98
03697CB742,2RŻ5,I,506,98
03697CB742,2RŻ5,II,612,116
702D690EDF,2RŻ5,I,482,126
702D690EDF,2RŻ5,II,589,221
7276FFBF4E,2RŻ5,I,466,43
7276FFBF4E,2RŻ5,II,543,47
0023EFDB2E,2RŻ5,I,506,102
0023EFDB2E,2RŻ5,II,567,93
CDFF9623C2,2RŻ5,I,466,56
CDFF9623C2,2RŻ5,II,589,96
2935D10308,2TM5,I,467,52
2935D10308,2TM5,II,550,65
D1042AD297,2TM5,I,467,73
D1042AD297,2TM5,II,591,154
981DF823A3,2TM5,I,478,42
981DF823A3,2TM5,II,550,48
ACB36E88F0,2TM5,I,478,0
ACB36E88F0,2TM5,II,550,7
E17A875CD9,2TM5,I,478,98
E17A875CD9,2TM5,II,550,68
7E6CEEF3DC,2TM5,I,478,22
7E6CEEF3DC,2TM5,II,591,94
478A24481E,2TM5,I,478,34
478A24481E,2TM5,II,591,119
95F89069D2,2TM5,I,478,23
95F89069D2,2TM5,II,550,51
4308B57EDC,2TM5,I,478,51
4308B57EDC,2TM5,II,591,146
ED3D18923C,2TM5,I,478,94
ED3D18923C,2TM5,II,591,192
2F536A29DF,2TM5,I,478,42
2F536A29DF,2TM5,II,591,144
ED1D9CC0A8,2TM5,I,478,51
ED1D9CC0A8,2TM5,II,550,82
2CC79D8095,2TM5,I,478,11
2CC79D8095,2TM5,II,550,73
02DD9750C3,2TM5,I,478,52
02DD9750C3,2TM5,II,550,86
2A67A029B7,2TM5,I,478,55
2A67A029B7,2TM5,II,591,125
0D08F75B41,2TM5,I,478,106
0D08F75B41,2TM5,II,591,183
2D31E81106,2TM5,I,478,31
2D31E81106,2TM5,II,550,95
89918C41A8,2TM5,I,478,28
89918C41A8,2TM5,II,550,70
77A84704B2,2TM5,I,478,67
77A84704B2,2TM5,II,591,112
E340CA8D80,2TM5,I,478,103
E340CA8D80,2TM5,II,591,116
3EEA072A53,2TM5,I,478,95
3EEA072A53,2TM5,II,591,213
A055A48265,2TM5,I,478,35
A055A48265,2TM5,II,550,78
E74081EF47,3M,I,475,173
E74081EF47,3M,II,625,172
02CB7144BF,3M,I,475,31
02CB7144BF,3M,II,625,218
0ABC0771A3,3M,I,475,183
0ABC0771A3,3M,II,625,413
4A18C2FE0D,3M,I,475,142
4A18C2FE0D,3M,II,625,200
BE72B363BD,3M,I,475,96
BE72B363BD,3M,II,625,227
FB26D026EC,3M,I,475,244
FB26D026EC,3M,II,625,457
642DC072EF,3M,I,475,266
642DC072EF,3M,II,625,280
1854C204D1,3M,I,475,195
1854C204D1,3M,II,625,324
BCA3E78DDC,3M,I,475,312
BCA3E78DDC,3M,II,625,405
4B5DB17CBB,3M,I,475,47
4B5DB17CBB,3M,II,625,53
C7FB626320,3M,I,475,232
C7FB626320,3M,II,625,381
D8B41478DC,3M,I,475,243
D8B41478DC,3M,II,625,324
7439102892,3M,I,475,402
7439102892,3M,II,625,515
EEE5375052,3M,I,475,311
EEE5375052,3M,II,625,496
2072B8A93F,1M,I,505,188
2072B8A93F,1M,II,647,369
7AC8AB8A05,1M,I,505,3
7AC8AB8A05,1M,II,647,65
27505A1520,1M,I,505,72
27505A1520,1M,II,647,243
2749F8FF3A,1M,I,505,95
2749F8FF3A,1M,II,647,122
F4A86127E1,1M,I,505,42
F4A86127E1,1M,II,647,73
FED285A429,1M,I,505,125
FED285A429,1M,II,647,244
08B5634E90,1M,I,505,32
08B5634E90,1M,II,647,87
5FF9AC7EA8,1M,I,505,115
5FF9AC7EA8,1M,II,647,58
B2A1CAF44C,1M,I,505,38
B2A1CAF44C,1M,II,647,123
C86788ACA3,1M,I,505,175
C86788ACA3,1M,II,647,181
1353AF652A,1M,I,505,225
1353AF652A,1M,II,647,306
C1F755A6E5,1M,I,505,204
C1F755A6E5,1M,II,647,234
EB0C6FBCBF,1M,I,505,336
EB0C6FBCBF,1M,II,647,312
755B2B8872,1M,I,505,99
755B2B8872,1M,II,647,171
91AD19B797,1M,I,505,40
91AD19B797,1M,II,647,119
9BEA0E0751,2MK,I,224,2
9BEA0E0751,2MK,II,310,16
3B160D52C1,2MK,I,522,69
3B160D52C1,2MK,II,699,165
421106620E,2MK,I,513,67
421106620E,2MK,II,699,106
088F68FF6F,2MK,I,522,146
088F68FF6F,2MK,II,699,253
0F5FAE8061,2MK,I,522,381
0F5FAE8061,2MK,II,699,687
7724A35D33,2MK,I,522,185
7724A35D33,2MK,II,699,354
AE83FBCE6C,2MK,I,522,136
AE83FBCE6C,2MK,II,699,192
BAEBBD0670,2MK,I,224,39
BAEBBD0670,2MK,II,310,31
4774F13C22,2MK,I,218,18
4774F13C22,2MK,II,310,34
0A24F61788,2MK,I,224,123
0A24F61788,2MK,II,310,125
A9A6A50612,2MK,I,522,243
A9A6A50612,2MK,II,699,291
9267F1FBF2,2MK,I,224,56
9267F1FBF2,2MK,II,310,131
5775A823FA,2MK,I,224,29
5775A823FA,2MK,II,310,84
2C50C889E2,2MK,I,224,3
2C50C889E2,2MK,II,310,35
16C4EB5A2F,2MK,I,522,103
16C4EB5A2F,2MK,II,699,226
89EB038FD3,2MK,I,224,81
89EB038FD3,2MK,II,310,69
F80D3A9DDE,2MK,I,522,42
F80D3A9DDE,2MK,II,699,132
DC95F13DF8,2MK,I,516,255
DC95F13DF8,2MK,II,699,341
D865EBCDD5,2MK,I,522,299
D865EBCDD5,2MK,II,699,285
486C5794AF,2MK,I,522,129
486C5794AF,2MK,II,699,224
6C19BA77DD,2MK,I,218,13
6C19BA77DD,2MK,II,310,37
B2165FD968,2MK,I,522,82
B2165FD968,2MK,II,699,194
BAEF2201A9,2MK,I,218,46
BAEF2201A9,2MK,II,310,73
05A142B6F6,2MK,I,522,269
05A142B6F6,2MK,II,699,308
