uczen_id,Dziennik,semestr,wszystkich,nieobecnych
D390D5A596,2TMR,II,711,176
B7C8567112,2TMR,I,583,93
B7C8567112,2TMR,II,714,219
B26C8B7C69,2TMR,I,581,101
B26C8B7C69,2TMR,II,711,238
6DD30301DF,2TMR,I,581,69
6DD30301DF,2TMR,II,711,232
712F3B6D7F,2TMR,I,581,72
712F3B6D7F,2TMR,II,711,212
D4C0C869C8,2TMR,I,583,84
D4C0C869C8,2TMR,II,714,170
CA401B47ED,2TMR,I,581,207
CA401B47ED,2TMR,II,711,346
987F5A2EB5,2TR,I,587,126
987F5A2EB5,2TR,II,758,228
1CBC1F0E57,2TR,I,587,64
1CBC1F0E57,2TR,II,760,187
E2EB12D56B,2TR,I,571,190
E2EB12D56B,2TR,II,761,302
9517AC92C7,2TR,I,587,165
9517AC92C7,2TR,II,760,350
5EC10B5EC7,2TR,I,587,94
5EC10B5EC7,2TR,II,760,159
160687C9FD,2TR,I,587,157
160687C9FD,2TR,II,760,315
0373CBE4B4,2TR,I,587,96
0373CBE4B4,2TR,II,761,213
07A57A079B,2TR,I,587,59
07A57A079B,2TR,II,761,194
97F6191346,2TR,I,587,169
97F6191346,2TR,II,761,287
24DB2A060B,2TR,I,587,62
24DB2A060B,2TR,II,761,155
4A472E1193,2TR,I,571,141
4A472E1193,2TR,II,761,352
C3DFC24DBF,2TR,I,587,136
C3DFC24DBF,2TR,II,761,340
51EF12B621,2TR,I,587,82
51EF12B621,2TR,II,761,179
362BA9762E,2TR,I,587,78
362BA9762E,2TR,II,761,172
24B2C50FF5,2TR,I,587,113
24B2C50FF5,2TR,II,761,285
161607D752,2TR,I,587,119
161607D752,2TR,II,761,303
BBAF304826,2TR,I,587,93
BBAF304826,2TR,II,761,290
5E7D2FB554,2TR,I,587,147
5E7D2FB554,2TR,II,761,398
6254A60360,2TR,I,587,156
6254A60360,2TR,II,761,308
35C4CA1854,2TR,I,587,74
35C4CA1854,2TR,II,761,254
0A5EA16AA4,2TW,I,566,250
0A5EA16AA4,2TW,II,661,323
07B34AE87D,2TW,I,566,45
07B34AE87D,2TW,II,661,176
93F39F9143,2TW,I,566,61
93F39F9143,2TW,II,661,141
EDE80F230D,2TW,I,566,92
EDE80F230D,2TW,II,661,221
16F2E08692,2TW,I,566,108
16F2E08692,2TW,II,661,194
76670B8B88,2TW,I,566,74
76670B8B88,2TW,II,661,202
ACBFBB3C0D,2TW,I,540,97
ACBFBB3C0D,2TW,II,630,195
BAE2ED1AB1,2TW,I,566,133
BAE2ED1AB1,2TW,II,661,143
DDE141B897,2TW,I,566,216
DDE141B897,2TW,II,661,340
843046F9C9,2TW,I,566,159
843046F9C9,2TW,II,661,215
5EF45F0346,2TW,I,566,119
5EF45F0346,2TW,II,661,277
E26D446AFC,2TW,I,566,16
E26D446AFC,2TW,II,661,142
0AEB44951B,2TW,I,572,182
0AEB44951B,2TW,II,664,266
91220F2730,2TW,I,546,52
91220F2730,2TW,II,633,234
BB8733CBED,2TW,I,572,120
BB8733CBED,2TW,II,664,150
C599144CA3,2TW,I,572,109
C599144CA3,2TW,II,664,191
0CAB948628,2TW,I,551,65
0CAB948628,2TW,II,633,156
A9C306C81D,2TW,I,572,164
A9C306C81D,2TW,II,664,245
70EC2F5365,2TW,I,572,132
70EC2F5365,2TW,II,664,229
0644E624AB,2TW,I,572,221
0644E624AB,2TW,II,664,308
D14E748152,2TW,I,572,132
D14E748152,2TW,II,664,221
F70F492F95,2TW,I,572,198
F70F492F95,2TW,II,664,284
8B99A1F16C,2TW,I,572,238
8B99A1F16C,2TW,II,664,448
6CB4AF60EE,2TW,I,572,124
6CB4AF60EE,2TW,II,664,256
E8B683F21B,2TW,I,572,67
E8B683F21B,2TW,II,664,128
D7D0EAC4B0,2TŻ,I,582,74
D7D0EAC4B0,2TŻ,II,728,202
A3C38A835C,2TŻ,I,582,108
A3C38A835C,2TŻ,II,728,167
B84E0B6A57,2TŻ,I,582,49
B84E0B6A57,2TŻ,II,728,180
4143E901F0,2TŻ,I,582,127
4143E901F0,2TŻ,II,728,226
D5DCB8DDBF,2TŻ,I,582,58
D5DCB8DDBF,2TŻ,II,728,212
6F9DD33F7F,2TŻ,I,582,73
6F9DD33F7F,2TŻ,II,728,156
211A0B0C89,2TŻ,I,582,63
211A0B0C89,2TŻ,II,728,106
8F2AF37D0F,2TŻ,I,582,231
8F2AF37D0F,2TŻ,II,728,258
56EDD0A39A,2TŻ,I,582,90
56EDD0A39A,2TŻ,II,728,189
9DFF6EE3BD,2TŻ,I,582,225
9DFF6EE3BD,2TŻ,II,728,344
A93766A98C,2TŻ,I,582,112
A93766A98C,2TŻ,II,728,200
2BDBFBD70A,2TŻ,I,369,184
2BDBFBD70A,2TŻ,II,460,311
E04911FA86,2TŻ,I,582,119
E04911FA86,2TŻ,II,728,131
F4B12FE899,2TŻ,I,582,118
F4B12FE899,2TŻ,II,728,167
698B4CF901,2TŻ,I,581,48
698B4CF901,2TŻ,II,728,145
3F04D565F2,2TŻ,I,573,151
3F04D565F2,2TŻ,II,728,224
54A178C507,2TŻ,I,581,56
54A178C507,2TŻ,II,728,122
53C951AEB0,2TŻ,I,575,83
53C951AEB0,2TŻ,II,728,129
4B94DA2FCC,2TŻ,I,581,195
4B94DA2FCC,2TŻ,II,728,220
C61AFBB3DA,2TŻ,I,581,133
C61AFBB3DA,2TŻ,II,728,256
265EC65E02,2TŻ,I,581,102
265EC65E02,2TŻ,II,728,227
D4AFB7FBDD,2TŻ,I,581,31
D4AFB7FBDD,2TŻ,II,728,69
4B3B8679F8,2TŻ,I,581,82
4B3B8679F8,2TŻ,II,728,255
DA5549EDF3,2TŻ,I,575,74
DA5549EDF3,2TŻ,II,728,156
515055C608,2TŻ,I,581,99
515055C608,2TŻ,II,728,177
0BD2DF5F7A,2TŻ,I,581,105
0BD2DF5F7A,2TŻ,II,728,129
6F5E7B3666,2TŻ,I,581,79
6F5E7B3666,2TŻ,II,728,203
809530C18F,3TM5,I,568,71
809530C18F,3TM5,II,717,256
BF6AEF8C61,3TM5,I,568,124
BF6AEF8C61,3TM5,II,717,183
634A361DE2,3TM5,I,568,270
634A361DE2,3TM5,II,717,351
9EE013BC2A,3TM5,I,568,171
9EE013BC2A,3TM5,II,717,359
92FDDFBFA6,3TM5,I,568,202
92FDDFBFA6,3TM5,II,717,357
36C712836D,3TM5,I,568,154
36C712836D,3TM5,II,717,338
ABAF891FDF,3TM5,I,568,38
ABAF891FDF,3TM5,II,717,211
5F9041FF2E,3TM5,I,568,118
5F9041FF2E,3TM5,II,717,354
E0485821C4,3TM5,I,568,91
E0485821C4,3TM5,II,717,213
914E65548B,3TM5,I,568,148
914E65548B,3TM5,II,717,244
F9B70B42DE,3TM5,I,568,165
F9B70B42DE,3TM5,II,717,307
4377BA6D39,3TM5,I,568,166
4377BA6D39,3TM5,II,717,434
58C6C49BB3,3TM5,I,568,260
58C6C49BB3,3TM5,II,717,432
70D67517C5,3TM5,I,568,91
70D67517C5,3TM5,II,717,321
805DEAEF7F,3TM5,I,568,65
805DEAEF7F,3TM5,II,717,258
BCC2D2097C,3TM5,I,1136,307
BCC2D2097C,3TM5,II,1434,595
4EB5ED671B,3TM5,I,568,125
4EB5ED671B,3TM5,II,717,347
C23F7A58D4,3TM5,I,568,197
C23F7A58D4,3TM5,II,717,274
A976A8F4A3,3TM5,I,568,192
A976A8F4A3,3TM5,II,717,331
50229D065B,3TR5,I,571,144
50229D065B,3TR5,II,785,344
13CE1DABEB,3TR5,I,593,20
13CE1DABEB,3TR5,II,817,142
46A969DD52,3TR5,I,593,158
46A969DD52,3TR5,II,817,348
0F4BB60648,3TR5,I,591,220
0F4BB60648,3TR5,II,785,281
5C6D35477D,3TR5,I,591,104
5C6D35477D,3TR5,II,811,233
044A58D6C2,3TR5,I,593,313
044A58D6C2,3TR5,II,817,601
EFA14EF01D,3TR5,I,593,227
EFA14EF01D,3TR5,II,817,329
41F56EF605,3TR5,I,591,186
41F56EF605,3TR5,II,811,332
D3891B2179,3TR5,I,593,107
D3891B2179,3TR5,II,817,241
4011B2C987,3TR5,I,593,130
4011B2C987,3TR5,II,817,249
55F0BD5C16,3TR5,I,593,188
55F0BD5C16,3TR5,II,817,239
B52D84287A,3TR5,I,593,201
B52D84287A,3TR5,II,817,332
833480A4AE,3TR5,I,593,130
833480A4AE,3TR5,II,817,257
A5DD142A01,3TR5,I,593,76
A5DD142A01,3TR5,II,817,161
1D9D01C457,3TR5,I,593,197
1D9D01C457,3TR5,II,817,314
0A5820F136,3TW5,I,561,79
0A5820F136,3TW5,II,732,350
912AAEFE58,3TW5,I,558,334
912AAEFE58,3TW5,II,762,424
F98002DD2C,3TW5,I,561,93
F98002DD2C,3TW5,II,732,234
A4308F8625,3TW5,I,565,196
A4308F8625,3TW5,II,762,343
BCDF4B5EE6,3TW5,I,565,126
BCDF4B5EE6,3TW5,II,762,310
3E9D14C704,3TW5,I,565,88
3E9D14C704,3TW5,II,762,172
1EC41D38ED,3TW5,I,561,63
1EC41D38ED,3TW5,II,732,241
143CD130AC,3TW5,I,561,173
143CD130AC,3TW5,II,732,349
AC16C22BDD,3TW5,I,561,81
AC16C22BDD,3TW5,II,732,240
63304A2953,3TW5,I,541,179
63304A2953,3TW5,II,726,369
9E86A0D961,3TW5,I,561,130
9E86A0D961,3TW5,II,732,242
61981B857B,3TW5,I,561,98
61981B857B,3TW5,II,732,323
D7DADAF72A,3TW5,I,561,164
D7DADAF72A,3TW5,II,735,160
BFCF86F28B,3TW5,I,565,171
BFCF86F28B,3TW5,II,765,304
0427C2D88E,3TW5,I,561,187
0427C2D88E,3TW5,II,735,296
B1071E9DB8,3TW5,I,561,67
B1071E9DB8,3TW5,II,735,289
BD9FD4EA6A,3TW5,I,565,185
BD9FD4EA6A,3TW5,II,765,319
06AAE9D41A,3TW5,I,565,82
06AAE9D41A,3TW5,II,765,364
F2011A4FA9,3TW5,I,561,135
F2011A4FA9,3TW5,II,735,384
D918AC2E73,3TW5,I,565,62
D918AC2E73,3TW5,II,765,135
868BCE38C8,3TW5,I,541,140
868BCE38C8,3TW5,II,729,209
86DD174670,3TW5,I,561,157
86DD174670,3TW5,II,735,326
14ED939C17,3TW5,I,565,60
14ED939C17,3TW5,II,765,158
27BA702978,3TŻ5,I,567,24
27BA702978,3TŻ5,II,714,128
8767095DDE,3TŻ5,I,567,82
8767095DDE,3TŻ5,II,714,125
069590C5EC,3TŻ5,I,567,185
069590C5EC,3TŻ5,II,714,267
C9477A3132,3TŻ5,I,567,146
C9477A3132,3TŻ5,II,714,203
462B7DB5AC,3TŻ5,I,568,110
462B7DB5AC,3TŻ5,II,292,92
ADF7C128AD,3TŻ5,I,567,234
ADF7C128AD,3TŻ5,II,714,199
8D3840E19A,3TŻ5,I,567,60
8D3840E19A,3TŻ5,II,714,175
4D4FDC4D2A,3TŻ5,I,567,107
4D4FDC4D2A,3TŻ5,II,714,150
098E54F2D6,3TŻ5,I,567,161
098E54F2D6,3TŻ5,II,714,249
C8DD5EAF9C,3TŻ5,I,567,50
C8DD5EAF9C,3TŻ5,II,714,127
8879A5BF84,3TŻ5,I,569,138
8879A5BF84,3TŻ5,II,715,235
FF82200A74,3TŻ5,I,569,115
FF82200A74,3TŻ5,II,715,190
22C34241E7,3TŻ5,I,569,170
22C34241E7,3TŻ5,II,715,225
1042F42DEB,3TŻ5,I,569,68
1042F42DEB,3TŻ5,II,715,187
41A63133E1,3TŻ5,I,569,84
41A63133E1,3TŻ5,II,715,205
143CF7F3FD,3TŻ5,I,569,87
143CF7F3FD,3TŻ5,II,715,230
B9EBD3E3C1,3TŻ5,I,569,103
B9EBD3E3C1,3TŻ5,II,715,297
BD9AE7DA74,3TŻ5,I,569,69
BD9AE7DA74,3TŻ5,II,715,218
EBDE48A309,3TŻ5,I,569,52
EBDE48A309,3TŻ5,II,715,173
EFFA4DE729,3TŻ5,I,569,76
EFFA4DE729,3TŻ5,II,715,267
DA41FA6CC6,4RŻ5,I,405,141
DA41FA6CC6,4RŻ5,II,723,260
F54B1333DB,4RŻ5,I,405,63
F54B1333DB,4RŻ5,II,723,182
0490095064,4RŻ5,I,387,48
0490095064,4RŻ5,II,685,198
E50314B097,4RŻ5,I,387,35
E50314B097,4RŻ5,II,685,148
7BE43D717C,4RŻ5,I,414,109
7BE43D717C,4RŻ5,II,741,283
B09CA92364,4RŻ5,I,414,15
B09CA92364,4RŻ5,II,741,151
DE218F00E2,4RŻ5,I,414,121
DE218F00E2,4RŻ5,II,741,169
2BA49A7C8B,4RŻ5,I,414,75
2BA49A7C8B,4RŻ5,II,741,242
66502486E7,4RŻ5,I,414,151
66502486E7,4RŻ5,II,741,322
710C25351D,4RŻ5,I,414,94
710C25351D,4RŻ5,II,741,277
4E6BB3D870,4RŻ5,I,405,80
4E6BB3D870,4RŻ5,II,723,294
A6CF67BD9C,4RŻ5,I,414,75
A6CF67BD9C,4RŻ5,II,741,339
68AE683B15,4RŻ5,I,396,70
68AE683B15,4RŻ5,II,703,269
4320458CF7,4RŻ5,I,405,164
4320458CF7,4RŻ5,II,723,313
4A5260C8A8,4RŻ5,I,414,145
4A5260C8A8,4RŻ5,II,741,257
AAFB3DEEC6,4RŻ5,I,405,142
AAFB3DEEC6,4RŻ5,II,723,259
BA84B0307B,4RŻ5,I,414,115
BA84B0307B,4RŻ5,II,741,341
24D99A2B7A,4RŻ5,I,414,131
24D99A2B7A,4RŻ5,II,741,431
0CD2C2F095,4RŻ5,I,405,90
0CD2C2F095,4RŻ5,II,723,200
0CE48860EC,4RŻ5,I,396,105
0CE48860EC,4RŻ5,II,703,249
EDBFEDF588,4RŻ5,I,405,99
EDBFEDF588,4RŻ5,II,723,252
A33AD07A65,4RŻ5,I,405,110
A33AD07A65,4RŻ5,II,723,306
2FCEEB36B4,4RŻ5,I,387,119
2FCEEB36B4,4RŻ5,II,685,327
148C0370A4,4RŻ5,I,405,150
148C0370A4,4RŻ5,II,723,191
2EBEDF82B0,4TM5,I,424,85
2EBEDF82B0,4TM5,II,732,255
5C6CD666D0,4TM5,I,424,76
5C6CD666D0,4TM5,II,732,309
880D7072AF,4TM5,I,424,71
880D7072AF,4TM5,II,732,180
A2B9CCBA47,4TM5,I,424,148
A2B9CCBA47,4TM5,II,732,386
61570FA665,4TM5,I,424,52
61570FA665,4TM5,II,732,162
22632D84EA,4TM5,I,424,23
22632D84EA,4TM5,II,732,204
03B870C824,4TM5,I,424,118
03B870C824,4TM5,II,732,230
0748FBFDF1,4TM5,I,424,105
0748FBFDF1,4TM5,II,732,309
D00D53FBB5,4TM5,I,424,125
D00D53FBB5,4TM5,II,732,325
9ADFEF334F,4TM5,I,424,47
9ADFEF334F,4TM5,II,732,180
C7B1ECD44B,4TM5,I,424,130
C7B1ECD44B,4TM5,II,732,234
3E20351F69,4TM5,I,424,104
3E20351F69,4TM5,II,732,326
7401216D63,4TM5,I,424,190
7401216D63,4TM5,II,739,393
70D1C5E5D0,4TM5,I,424,59
70D1C5E5D0,4TM5,II,739,264
B46655A1FC,4TM5,I,424,3
B46655A1FC,4TM5,II,739,87
9E8DAA8C13,4TM5,I,424,113
9E8DAA8C13,4TM5,II,739,272
4AFFD105F3,4TM5,I,424,127
4AFFD105F3,4TM5,II,739,367
BB6E69215D,4TM5,I,424,74
BB6E69215D,4TM5,II,739,277
B32B6054AC,4TM5,I,424,74
B32B6054AC,4TM5,II,739,283
FCA47D9B1F,4TM5,I,424,23
FCA47D9B1F,4TM5,II,739,147
AE5812FBE6,4TM5,I,424,148
AE5812FBE6,4TM5,II,739,368
59151983BF,4TM5,I,424,100
59151983BF,4TM5,II,739,278
C96A7542B5,4TM5,I,424,62
C96A7542B5,4TM5,II,739,199
B4C93EDD81,4TW5,I,416,65
B4C93EDD81,4TW5,II,753,326
248AC7111A,4TW5,I,416,81
248AC7111A,4TW5,II,753,195
0656150466,4TW5,I,416,82
0656150466,4TW5,II,753,217
B70D910674,4TW5,I,416,66
B70D910674,4TW5,II,753,224
61A03F2675,4TW5,I,416,11
61A03F2675,4TW5,II,753,158
FFCC9F97F3,4TW5,I,416,56
FFCC9F97F3,4TW5,II,753,114
CCA3BB568F,4TW5,I,395,41
CCA3BB568F,4TW5,II,725,154
33C5CA820C,4TW5,I,416,50
33C5CA820C,4TW5,II,753,216
165732F5D0,4TW5,I,416,208
165732F5D0,4TW5,II,753,402
B4D7441CB9,4TW5,I,416,65
B4D7441CB9,4TW5,II,753,199
75ABBFEA09,4TW5,I,416,109
75ABBFEA09,4TW5,II,753,257
28ACFEDFE8,4TW5,I,387,56
28ACFEDFE8,4TW5,II,711,170
CB69E274F4,4TW5,I,395,131
CB69E274F4,4TW5,II,725,188
8BC40F0707,4TW5,I,417,27
8BC40F0707,4TW5,II,753,106
1E452F8B76,4TW5,I,417,19
1E452F8B76,4TW5,II,753,143
FD77904472,4TW5,I,417,16
FD77904472,4TW5,II,753,130
49DA0EE07B,4TW5,I,315,125
49DA0EE07B,4TW5,II,409,93
02A96D4364,4TW5,I,396,78
02A96D4364,4TW5,II,725,240
233DC37A1E,4TW5,I,417,34
233DC37A1E,4TW5,II,753,152
D88AD7F31B,4TW5,I,396,78
D88AD7F31B,4TW5,II,725,207
571C54E9D3,4TW5,I,417,56
571C54E9D3,4TW5,II,753,211
68E4E95E90,4TW5,I,417,155
68E4E95E90,4TW5,II,753,282
69B1AB95F7,5TM5,I,455,202
69B1AB95F7,5TM5,II,369,179
FECF8CE156,5TM5,I,455,151
FECF8CE156,5TM5,II,370,177
F65658C34D,5TM5,I,455,163
F65658C34D,5TM5,II,369,229
BBD752E677,5TM5,I,455,183
BBD752E677,5TM5,II,370,174
99D7E8DBE9,5TM5,I,455,201
99D7E8DBE9,5TM5,II,370,256
094EE79A92,5TM5,I,455,67
094EE79A92,5TM5,II,370,141
EA68223CB9,5TM5,I,455,195
EA68223CB9,5TM5,II,370,227
E9702359F6,5TM5,I,455,183
E9702359F6,5TM5,II,369,235
7D9306E51F,5TM5,I,455,147
7D9306E51F,5TM5,II,369,196
A4FF3FD673,5TM5,I,455,127
A4FF3FD673,5TM5,II,370,190
FE417FF3C3,5TM5,I,455,280
FE417FF3C3,5TM5,II,370,262
97EC186A2A,5TM5,I,455,92
97EC186A2A,5TM5,II,370,196
5AFBF18368,5TM5,I,455,138
5AFBF18368,5TM5,II,370,213
C05978F027,5TM5,I,455,90
C05978F027,5TM5,II,370,207
6F984271FD,5TM5,I,455,65
6F984271FD,5TM5,II,370,180
76B27B3D5C,5TM5,I,455,111
76B27B3D5C,5TM5,II,370,209
5B124AA943,5TM5,I,455,124
5B124AA943,5TM5,II,370,204
922C6FF356,5TM5,I,455,111
922C6FF356,5TM5,II,370,181
055EE1BDCB,5TW5,I,418,71
055EE1BDCB,5TW5,II,324,71
AAB60024F5,5TW5,I,438,83
AAB60024F5,5TW5,II,346,62
210E90C9E4,5TW5,I,438,121
210E90C9E4,5TW5,II,346,129
B6F4709A1D,5TW5,I,438,93
B6F4709A1D,5TW5,II,346,121
477DE3B96F,5TW5,I,438,55
477DE3B96F,5TW5,II,346,79
DA07B49568,5TW5,I,438,132
DA07B49568,5TW5,II,346,123
617DE9606E,5TW5,I,438,120
617DE9606E,5TW5,II,346,96
C7A3D50E34,5TW5,I,438,31
C7A3D50E34,5TW5,II,346,52
5D8D20A0D2,5TW5,I,438,70
5D8D20A0D2,5TW5,II,346,79
0C450DAFF1,5TW5,I,438,196
0C450DAFF1,5TW5,II,346,264
EE75A467A8,5TW5,I,438,412
EE75A467A8,5TW5,II,346,338
0DD7ADDAF3,5TW5,I,438,58
0DD7ADDAF3,5TW5,II,346,92
E45666FE1F,5TW5,I,438,159
E45666FE1F,5TW5,II,346,145
3F0C7DC0DA,5TŻ5,I,450,160
3F0C7DC0DA,5TŻ5,II,348,168
CD95F36AEF,5TŻ5,I,450,30
CD95F36AEF,5TŻ5,II,348,73
7BEA62D88E,5TŻ5,I,450,79
7BEA62D88E,5TŻ5,II,348,106
6A5DE94F49,5TŻ5,I,428,210
6A5DE94F49,5TŻ5,II,335,252
316DDD1940,5TŻ5,I,450,105
316DDD1940,5TŻ5,II,348,129
CAA32635AA,5TŻ5,I,450,85
CAA32635AA,5TŻ5,II,348,119
F669A1508D,5TŻ5,I,450,42
F669A1508D,5TŻ5,II,348,77
1CD1A2B0B8,5TŻ5,I,426,117
1CD1A2B0B8,5TŻ5,II,326,111
53E89434AB,5TŻ5,I,450,120
53E89434AB,5TŻ5,II,348,170
65F25A395E,5TŻ5,I,428,118
65F25A395E,5TŻ5,II,335,126
B33F428A33,5TŻ5,I,450,85
B33F428A33,5TŻ5,II,348,123
B76800681B,5TŻ5,I,450,86
B76800681B,5TŻ5,II,348,162
361602E01A,1M,I,473,60
361602E01A,1M,II,651,183
CD2873309A,1M,I,473,36
CD2873309A,1M,II,651,106
9C24014A17,1M,I,473,32
9C24014A17,1M,II,651,90
99D9678E19,1M,I,473,52
99D9678E19,1M,II,651,91
19C9A4459E,1M,I,127,114
5EBE942F64,1M,I,448,198
5EBE942F64,1M,II,637,458
A61B9E0BA9,1M,I,473,141
A61B9E0BA9,1M,II,651,292
36375DE4E7,1M,I,473,123
36375DE4E7,1M,II,651,335
AC085690EA,1M,I,46,14
4066A85747,1M,I,473,49
4066A85747,1M,II,651,145
0EDBE6C0D8,1M,II,168,131
26BE6494BB,1M,I,473,111
26BE6494BB,1M,II,651,263
27BE6256EC,1M,II,62,50
FC9BA2641A,1M,I,473,177
FC9BA2641A,1M,II,651,227
99F95E06E6,1M,I,473,181
99F95E06E6,1M,II,651,134
F0AB1214F0,1M,II,62,57
29A99559C5,1M,II,62,53
06E73EB4A6,1M,I,473,243
06E73EB4A6,1M,II,651,238
4A4378F22D,1M,II,492,103
32C3C01A62,1M,I,473,52
32C3C01A62,1M,II,651,138
A510329A5F,2M,I,500,199
A510329A5F,2M,II,682,243
88EE17D191,2M,I,486,50
88EE17D191,2M,II,659,148
