Dziennik,Data,Wpis,Liczba
3TŻ,2022-04-06,obecność,124
3TŻ,2022-04-06,nieobecność,15
3TŻ,2022-04-07,obecność,129
3TŻ,2022-04-07,nieobecność,11
3TŻ,2022-04-08,obecność,108
3TŻ,2022-04-11,nieobecność,9
3TŻ,2022-04-12,obecność,90
3TŻ,2022-04-13,obecność,102
3TŻ,2022-04-13,nieobecność,13
3TŻ,2022-04-20,obecność,86
3TŻ,2022-04-21,obecność,61
3TŻ,2022-04-21,nieob. uspr. p.s.,78
3TŻ,2022-04-22,obecność,110
3TŻ,2022-04-25,nieobecność,20
3TŻ,2022-04-26,nieobecność,11
3TŻ,2022-04-27,obecność,106
3TŻ,2022-04-27,nieobecność,7
3TŻ,2022-04-28,obecność,96
3TŻ,2022-04-28,spóźnienie,7
3TŻ,2022-04-29,nieobecność,56
3TŻ,2022-05-30,obecność,98
3TŻ,2022-05-31,obecność,116
3TŻ,2022-06-01,obecność,138
3TŻ,2022-06-02,obecność,100
3TŻ,2022-06-02,,20
3TŻ,2022-06-03,obecność,71
3TŻ,2022-06-06,obecność,71
3TŻ,2022-06-07,obecność,82
3TŻ,2022-06-08,nieobecność,14
3TŻ,2022-06-08,obecność,96
3TŻ,2022-06-09,obecność,78
3TŻ,2022-06-10,obecność,72
3TŻ,2022-06-13,nieobecność,37
3TŻ,2022-06-14,obecność,54
3TŻ,2022-06-14,nieobecność,59
3TŻ,2022-06-15,nieobecność,83
3TŻ,2022-06-20,nieobecność,117
3TŻ,2022-06-20,obecność,23
3TŻ,2022-06-21,nieobecność,138
3TŻ,2022-06-22,nieobecność,137
3TŻ,2022-06-23,nieobecność,119
3TŻ,2022-06-24,nieobecność,64
3TŻ,2021-09-03,nieobecność,9
3TŻ,2021-09-07,obecność,98
3TŻ,2021-09-07,nieobecność,2
3TŻ,2021-09-08,nieobecność,13
3TŻ,2021-09-09,obecność,76
3TŻ,2021-09-09,nieobecność,11
3TŻ,2021-09-13,obecność,91
3TŻ,2021-09-15,nieobecność,3
3TŻ,2021-09-17,nieobecność,22
3TŻ,2021-09-24,obecność,114
3TŻ,2021-09-29,obecność,115
3TŻ,2021-10-06,nieobecność,2
3TŻ,2021-10-07,nieobecność,2
3TŻ,2021-10-08,nieobecność,9
3TŻ,2021-10-19,nieobecność,3
3TŻ,2021-11-22,obecność,98
3TŻ,2021-11-24,nieobecność,19
3TŻ,2021-11-26,obecność,65
3TŻ,2021-11-26,nieobecność,38
3TŻ,2021-11-29,nieobecność,24
3TŻ,2021-11-30,nieobecność,19
3TŻ,2021-12-02,nieobecność,14
3TŻ,2021-12-07,nieob. uspraw.,33
3TŻ,2021-12-08,nieob. uspraw.,53
3TŻ,2021-12-09,nieob. uspraw.,57
3TŻ,2021-12-10,nieob. uspraw.,65
3TŻ,2021-12-13,nieob. uspraw.,37
3TŻ,2021-12-14,nieob. uspraw.,21
3TŻ,2021-12-15,nieobecność,8
3TŻ,2021-12-15,nieob. uspraw.,7
3TŻ,2021-12-16,nieob. uspraw.,7
3TŻ,2021-12-17,nieob. uspraw.,2
3TŻ,2022-01-03,nauka zdalna,100
3TŻ,2022-01-05,nauka zdalna,118
3TŻ,2022-01-11,nieobecność,8
3TŻ,2022-01-18,nieobecność,4
3TŻ,2022-01-19,nieobecność,12
3TŻ,2022-01-20,obecność,126
3TŻ,2022-01-21,nieobecność,27
3TŻ,2022-01-25,obecność,87
3TŻ,2022-02-14,nieob. uspraw.,34
3TŻ,2022-02-15,nieob. uspraw.,21
3TŻ,2022-02-17,nieob. uspraw.,30
3TŻ,2022-02-18,nieob. uspraw.,37
3TŻ,2022-02-22,nieob. uspraw.,8
3TŻ,2022-02-25,nieob. uspraw.,64
3TŻ,2022-02-28,nieobecność,16
3TŻ,2022-03-02,nieobecność,14
3TŻ,2022-03-07,nieobecność,18
3TŻ,2022-03-07,nieob. uspraw.,8
3TŻ,2022-03-08,nieob. uspraw.,21
3TŻ,2022-03-09,nieob. uspraw.,37
3TŻ,2022-03-11,obecność,84
3TŻ,2022-03-15,nieobecność,14
3TŻ,2022-03-23,obecność,105
3TŻ,2022-03-29,obecność,81
3TŻ,2022-04-05,nieobecność,12
3TŻ,2022-04-11,obecność,117
3TŻ,2022-04-20,nieob. uspraw.,28
3TŻ,2022-04-21,nieob. uspraw.,18
3TŻ,2022-04-22,nieob. uspraw.,41
3TŻ,2022-04-25,obecność,76
3TŻ,2022-04-26,obecność,76
3TŻ,2022-04-28,nieobecność,27
3TŻ,2022-05-31,nieobecność,6
3TŻ,2022-06-03,nieob. uspraw.,80
3TŻ,2022-06-06,nieobecność,24
3TŻ,2022-06-08,nieob. uspraw.,50
3TŻ,2022-06-09,nieob. uspraw.,40
3TŻ,2021-09-01,nieob. uspraw.,24
3TŻ,2021-09-14,nieob. uspraw.,30
3TŻ,2021-09-16,nieob. uspraw.,35
3TŻ,2021-09-20,nieobecność,14
3TŻ,2021-10-04,nieob. uspraw.,18
3TŻ,2021-10-05,nieob. uspraw.,12
3TŻ,2021-10-06,nieob. uspraw.,20
3TŻ,2021-10-11,nieob. uspraw.,24
3TŻ,2021-10-12,nieob. uspraw.,18
3TŻ,2021-10-13,nieob. uspraw.,48
3TŻ,2021-10-15,nieob. uspraw.,51
3TŻ,2021-10-18,nieob. uspraw.,14
3TŻ,2021-10-19,nieob. uspraw.,7
3TŻ,2021-10-26,nieobecność,6
3TŻ,2021-10-27,nieobecność,16
3TŻ,2021-10-28,nieobecność,15
3TŻ,2021-10-29,nieobecność,24
3TŻ,2021-11-03,nieobecność,18
3TŻ,2021-11-04,nieobecność,7
3TŻ,2021-11-05,nieobecność,16
3TŻ,2021-11-08,nieobecność,7
3TŻ,2021-11-09,nieobecność,6
3TŻ,2021-11-15,nieobecność,7
3TŻ,2021-11-16,nieobecność,9
3TŻ,2021-11-17,nieobecność,15
3TŻ,2021-11-18,nieobecność,14
3TŻ,2021-11-19,nieobecność,24
3TŻ,2021-11-22,nieobecność,7
3TŻ,2021-11-23,nieobecność,6
3TŻ,2021-11-25,nieobecność,7
3TŻ,2021-12-01,nieobecność,19
3TŻ,2021-12-03,nieobecność,20
3TŻ,2021-12-06,nieob. uspraw.,29
3TŻ,2021-12-16,nauka zdalna,49
3TŻ,2021-12-17,nauka zdalna,16
3TŻ,2021-12-20,nauka zdalna,99
3TŻ,2021-12-21,nauka zdalna,97
3TŻ,2022-01-04,nauka zdalna,98
3TŻ,2022-01-10,nieob. uspraw.,15
3TŻ,2022-01-11,nieob. uspraw.,18
3TŻ,2022-01-12,nieob. uspraw.,21
3TŻ,2022-01-13,nieob. uspraw.,16
3TŻ,2022-01-14,nieob. uspraw.,33
3TŻ,2022-01-27,nauka zdalna,93
3TŻ,2022-01-28,nauka zdalna,109
3TŻ,2022-02-14,nauka zdalna,88
3TŻ,2022-02-16,nieobecność,3
3TŻ,2022-02-18,nauka zdalna,99
3TŻ,2022-02-21,nieobecność,7
3TŻ,2022-02-22,nieobecność,7
3TŻ,2022-02-23,nieobecność,7
3TŻ,2022-02-24,nieobecność,9
3TŻ,2022-02-25,nieobecność,24
3TŻ,2022-03-01,nieobecność,6
3TŻ,2022-03-03,nieobecność,8
3TŻ,2022-03-04,nieobecność,8
3TŻ,2022-03-08,nieobecność,12
3TŻ,2022-03-10,nieobecność,16
3TŻ,2022-03-16,nieobecność,7
3TŻ,2022-03-17,nieobecność,16
3TŻ,2022-03-18,nieobecność,16
3TŻ,2022-03-28,nieobecność,7
3TŻ,2022-03-30,nieobecność,21
3TŻ,2022-04-08,nieobecność,17
3TŻ,2021-09-02,nieob. uspraw.,5
3TŻ,2021-09-02,nieobecność,7
3TŻ,2021-09-08,obecność,65
3TŻ,2021-09-22,spóźnienie,2
3TŻ,2021-09-24,nieob. uspraw.,37
3TŻ,2021-10-07,nieob. uspraw.,9
3TŻ,2021-10-08,nieob. uspraw.,36
3TŻ,2021-10-15,obecność,56
3TŻ,2021-10-22,nieob. uspraw.,24
3TŻ,2021-10-25,nieob. uspraw.,35
3TŻ,2021-10-26,nieob. uspraw.,6
3TŻ,2021-10-28,nieob. uspraw.,15
3TŻ,2021-10-29,spóźnienie,2
3TŻ,2021-11-02,obecność,58
3TŻ,2021-11-04,nieob. uspraw.,14
3TŻ,2021-11-08,nieob. uspraw.,27
3TŻ,2021-11-10,nieob. uspraw.,46
3TŻ,2021-11-15,obecność,119
3TŻ,2021-11-16,obecność,80
3TŻ,2021-11-17,obecność,99
3TŻ,2021-11-18,obecność,98
3TŻ,2021-11-29,nieob. uspraw.,42
3TŻ,2021-12-01,nieob. uspraw.,23
3TŻ,2021-12-02,nieob. uspraw.,35
3TŻ,2021-12-06,spóźnienie,3
3TŻ,2021-12-21,nieob. uspraw.,4
3TŻ,2021-12-22,nieob. uspraw.,2
3TŻ,2022-01-03,nieob. uspraw.,18
3TŻ,2022-01-04,nieob. uspraw.,7
3TŻ,2022-01-05,nieob. uspraw.,7
3TŻ,2022-01-24,obecność,73
3TŻ,2022-01-26,nieob. uspraw.,36
3TŻ,2022-01-27,nieob. uspraw.,14
3TŻ,2022-01-28,nieob. uspraw.,21
3TŻ,2022-02-15,nauka zdalna,85
3TŻ,2022-02-16,nieob. uspraw.,9
3TŻ,2022-02-24,nieob. uspraw.,11
3TŻ,2022-02-28,nieob. uspraw.,15
3TŻ,2022-03-03,spóźn. uspr.,1
3TŻ,2022-03-10,nieob. uspraw.,41
3TŻ,2022-03-11,nieob. uspraw.,35
3TŻ,2022-03-14,obecność,73
3TŻ,2022-03-21,nieob. uspraw.,69
3TŻ,2022-03-25,obecność,112
3TŻ,2022-04-07,nieob. uspraw.,22
3TŻ,2022-04-11,nieob. uspraw.,14
3TŻ,2022-04-25,nieob. uspraw.,28
3TŻ,2022-04-26,nieob. uspraw.,9
3TŻ,2022-04-28,nieob. uspr. p.s.,16
3TŻ,2022-04-28,nieob. uspraw.,14
3TŻ,2022-04-29,nieob. uspraw.,58
3TŻ,2022-05-30,nieob. uspraw.,42
3TŻ,2022-06-06,nieob. uspraw.,45
3TŻ,2022-06-07,nieob. uspraw.,31
3TŻ,2022-06-10,nieob. uspraw.,72
3TŻ,2022-06-13,nieob. uspraw.,25
3TŻ,2022-06-24,obecność,96
3TŻ,2021-09-06,spóźnienie,3
3TŻ,2021-09-23,nieob. uspraw.,18
3TŻ,2021-10-06,spóźnienie,2
3TŻ,2021-10-29,nieob. uspraw.,32
3TŻ,2021-11-02,nieob. uspraw.,24
3TŻ,2021-12-03,nieob. uspraw.,15
3TŻ,2022-03-18,nieob. uspraw.,10
3TŻ,2022-04-04,nieob. uspraw.,28
3TŻ,2022-04-08,nieob. uspraw.,43
3TŻ,2022-04-21,nieobecność,3
3TŻ,2022-04-27,nieob. uspraw.,6
3TŻ,2022-06-13,obecność,38
3TŻ,2021-09-22,nieobecność,16
3TŻ,2021-09-27,nieobecność,7
3TŻ,2021-09-30,nieobecność,9
3TŻ,2021-10-21,nieobecność,14
3TŻ,2021-11-05,nieob. uspr. p.s.,1
3TŻ,2021-11-19,obecność,94
3TŻ,2022-01-24,nieob. uspraw.,37
3TŻ,2022-03-03,spóźnienie,1
3TŻ,2022-03-14,nieob. uspraw.,36
3TŻ,2022-03-29,nieob. uspraw.,18
3TŻ,2022-04-20,nieob. uspr. p.s.,18
3TŻ,2022-04-22,nieobecność,9
3TŻ,2022-04-26,nieob. uspr. p.s.,24
3TŻ,2021-09-21,nieobecność,1
3TŻ,2021-11-19,nieob. uspr. p.s.,1
3TŻ,2021-12-10,nieobecność,15
3TŻ,2021-09-22,zwolniony,3
3TŻ,2021-09-29,zwolniony,1
3TŻ,2021-10-01,nieob. uspraw.,28
3TŻ,2021-10-06,zwolniony,1
3TŻ,2021-10-13,zwolniony,1
3TŻ,2021-10-20,zwolniony,1
3TŻ,2021-10-27,zwolniony,1
3TŻ,2021-11-03,zwolniony,1
3TŻ,2021-11-10,zwolniony,1
3TŻ,2021-11-17,zwolniony,1
3TŻ,2021-11-24,zwolniony,1
3TŻ,2021-11-25,nieob. uspraw.,35
3TŻ,2021-12-01,zwolniony,1
3TŻ,2021-12-08,zwolniony,1
3TŻ,2021-12-15,zwolniony,1
3TŻ,2022-01-05,zwolniony,1
3TŻ,2022-01-12,zwolniony,1
3TŻ,2022-01-19,zwolniony,1
3TŻ,2022-01-26,zwolniony,1
3TŻ,2022-01-27,spóźnienie,3
3TŻ,2022-02-16,zwolniony,1
3TŻ,2022-02-23,zwolniony,1
3TŻ,2022-03-02,zwolniony,1
3TŻ,2022-03-09,zwolniony,1
3TŻ,2022-03-10,spóźnienie,1
3TŻ,2022-03-16,zwolniony,1
3TŻ,2022-03-22,nieob. uspraw.,11
3TŻ,2022-03-23,zwolniony,1
3TŻ,2022-03-30,zwolniony,1
3TŻ,2022-04-06,zwolniony,1
3TŻ,2022-04-13,zwolniony,1
3TŻ,2022-04-20,zwolniony,1
3TŻ,2022-04-27,zwolniony,1
3TŻ,2022-04-29,obecność,40
3TŻ,2022-05-31,nieob. uspraw.,16
3TŻ,2022-05-31,zwolniony,1
3TŻ,2022-06-01,nieob. uspraw.,17
3TŻ,2022-06-07,nieobecność,7
3TŻ,2022-06-09,nieobecność,2
3TŻ,2022-06-14,nieob. uspr. p.s.,1
3TŻ,2022-06-14,nieob. uspraw.,26
3TŻ,2022-06-15,obecność,31
3TŻ,2022-06-21,obecność,1
3TŻ,2022-06-21,zwolniony,1
3TŻ,2022-06-22,obecność,3
3TŻ,2022-06-23,obecność,1
3TŻ,2021-09-08,nieob. uspr. p.s.,12
3TŻ,2021-09-09,nieob. uspr. p.s.,10
3TŻ,2021-09-16,nieobecność,7
3TŻ,2021-10-04,nieobecność,7
3TŻ,2021-10-22,nieobecność,3
3TŻ,2021-11-26,nieob. uspr. p.s.,1
3TŻ,2021-12-06,spóźn. uspr.,2
3TŻ,2022-01-25,nieob. uspraw.,20
3TŻ,2022-03-21,obecność,28
3TŻ,2022-06-03,nieobecność,9
3TŻ,2022-06-15,nieob. uspraw.,46
3TŻ,2021-09-29,nieob. uspraw.,18
3TŻ,2021-09-30,nieob. uspraw.,23
3TŻ,2021-10-05,spóźnienie,4
3TŻ,2021-11-23,nieob. uspraw.,31
3TŻ,2022-04-13,nieob. uspraw.,24
3TŻ,2021-09-27,nieob. uspraw.,14
3TŻ,2021-09-28,nieob. uspraw.,9
3TŻ,2021-11-05,nieob. uspraw.,16
3TŻ,2021-11-09,nieob. uspraw.,24
3TŻ,2022-01-21,nieob. uspraw.,16
3TŻ,2022-04-12,nieob. uspraw.,10
3TŻ,2021-11-02,nieob. uspr. p.s.,1
3TŻ,2022-03-01,nieob. uspraw.,12
3TŻ,2022-03-03,nieob. uspraw.,17
3TŻ,2022-03-17,nieob. uspraw.,2
3TŻ,2022-04-01,nieob. uspraw.,18
3TŻ,2022-04-07,zwolniony,4
3TŻ,2021-11-03,nieob. uspraw.,9
3TŻ,2022-01-18,nieob. uspraw.,7
3TŻ,2022-03-02,nieob. uspraw.,12
3TŻ,2022-03-04,nieob. uspraw.,10
3TŻ,2022-06-10,nieobecność,16
3TŻ,2021-09-06,nieob. uspr. p.s.,10
3TŻ,2021-09-07,nieob. uspr. p.s.,7
3TŻ,2021-09-20,spóźnienie,1
3TŻ,2022-03-01,nieob. uspr. p.s.,2
3TŻ,2022-03-04,nieob. uspr. p.s.,1
3TŻ,2022-04-05,nieob. uspr. p.s.,24
3TŻ,2022-04-25,nieob. uspr. p.s.,16
3TŻ,2022-04-27,nieob. uspr. p.s.,20
3TŻ,2022-04-29,nieob. uspr. p.s.,6
3TŻ,2022-06-01,nieobecność,5
3TŻ,2021-09-20,nieob. uspraw.,14
3TŻ,2021-10-20,nieob. uspraw.,7
3TŻ,2021-10-27,nieob. uspraw.,3
3TŻ,2022-02-23,nieob. uspraw.,7
3TŻ,2022-03-15,nieob. uspraw.,1
3TŻ,2022-03-24,nieob. uspraw.,17
3TŻ,2022-03-31,nieob. uspraw.,7
3TŻ,2022-04-06,nieob. uspraw.,7
3TŻ,2021-09-13,nieob. uspr. p.s.,7
3TŻ,2021-09-14,nieob. uspr. p.s.,6
3TŻ,2021-09-15,nieob. uspr. p.s.,7
3TŻ,2021-09-16,nieob. uspr. p.s.,7
3TŻ,2021-09-17,nieob. uspr. p.s.,8
3TŻ,2021-09-22,nieob. uspraw.,17
3TŻ,2021-10-20,nieobecność,1
3TŻ,2021-11-22,nieob. uspr. p.s.,7
3TŻ,2021-12-06,nieobecność,14
3TŻ,2021-12-08,spóźnienie,1
3TŻ,2021-12-13,nieobecność,1
3TŻ,2022-01-12,nieobecność,1
3TŻ,2022-03-23,nieob. uspraw.,8
3TŻ,2022-03-25,nieob. uspraw.,16
3TŻ,2021-10-01,nieobecność,2
3TŻ,2021-10-18,nieobecność,7
3TŻ,2021-11-08,nieob. uspr. p.s.,5
3TŻ,2021-12-07,nieobecność,7
3TŻ,2022-01-10,nieobecność,7
3TŻ,2022-01-20,nieob. uspraw.,16
3TŻ,2022-04-05,nieob. uspraw.,12
3TŻ,2021-12-14,nieobecność,5
3TŻ,2022-04-20,nieobecność,7
3TŻ,2022-01-13,spóźnienie,1
3TŻ,2022-01-17,nieob. uspraw.,1
3TŻ,2022-02-21,nieob. uspraw.,7
3TŻ,2021-10-21,nieob. uspraw.,7
3TŻ,2021-11-02,spóźn. uspr.,1
3TŻ,2022-01-13,spóźn. uspr.,1
3TŻ,2022-01-19,nieob. uspraw.,6
3TŻ,2022-05-31,spóźnienie,1
3TŻ,2022-03-28,nieob. uspraw.,7
3TŻ,2022-03-30,nieob. uspr. p.s.,1
3TŻ,2022-04-07,nieob. uspr. p.s.,2
4TRM,2021-09-01,obecność,147
4TRM,2021-09-02,obecność,115
4TRM,2021-09-03,obecność,127
4TRM,2021-09-03,nieobecność,12
4TRM,2021-09-06,obecność,129
4TRM,2021-09-07,obecność,102
4TRM,2021-09-07,nieob. uspr. p.s.,15
4TRM,2021-09-08,obecność,121
4TRM,2021-09-08,nieob. uspraw.,28
4TRM,2021-09-09,obecność,54
4TRM,2021-09-13,nieob. uspraw.,41
4TRM,2021-09-14,nieob. uspraw.,36
4TRM,2021-09-15,nieob. uspraw.,84
4TRM,2021-09-16,nieob. uspraw.,82
4TRM,2021-09-17,nieob. uspraw.,76
4TRM,2021-09-20,nieob. uspraw.,35
4TRM,2021-09-21,nieob. uspraw.,42
4TRM,2021-09-22,obecność,126
4TRM,2021-09-22,spóźnienie,6
4TRM,2021-09-23,obecność,92
4TRM,2021-09-23,spóźnienie,4
4TRM,2021-09-24,nieob. uspraw.,102
4TRM,2021-09-27,nieobecność,7
4TRM,2021-09-27,obecność,77
4TRM,2021-09-28,spóźnienie,2
4TRM,2021-09-28,nieobecność,13
4TRM,2021-09-28,obecność,111
4TRM,2021-09-29,obecność,108
4TRM,2021-09-29,nieobecność,27
4TRM,2021-09-30,obecność,95
4TRM,2021-10-01,nieob. uspraw.,58
4TRM,2021-10-04,nieobecność,1
4TRM,2021-10-04,obecność,117
4TRM,2021-10-05,obecność,134
4TRM,2021-10-06,obecność,141
4TRM,2021-10-06,nieobecność,16
4TRM,2021-10-07,nieob. uspraw.,25
4TRM,2021-10-08,obecność,147
4TRM,2021-10-11,nieob. uspraw.,24
4TRM,2021-10-12,nieob. uspraw.,30
4TRM,2021-10-13,nieobecność,21
4TRM,2021-10-13,obecność,112
4TRM,2021-10-13,spóźnienie,7
4TRM,2021-10-15,obecność,165
4TRM,2021-10-18,spóźnienie,9
4TRM,2021-10-18,obecność,94
4TRM,2021-10-19,nieobecność,11
4TRM,2021-10-19,obecność,108
4TRM,2021-10-19,spóźnienie,8
4TRM,2021-10-20,obecność,114
4TRM,2021-10-20,nieobecność,18
4TRM,2021-10-20,spóźnienie,5
4TRM,2021-10-21,obecność,115
4TRM,2021-10-22,obecność,139
4TRM,2021-10-25,obecność,125
4TRM,2021-10-26,obecność,132
4TRM,2021-10-27,obecność,104
4TRM,2021-10-27,nieobecność,17
4TRM,2021-10-28,obecność,127
4TRM,2021-10-29,nieobecność,27
4TRM,2021-10-29,obecność,103
4TRM,2021-11-02,nieob. uspraw.,15
4TRM,2021-11-03,nieob. uspraw.,14
4TRM,2021-11-04,obecność,136
4TRM,2021-11-05,spóźnienie,6
4TRM,2021-11-05,obecność,148
4TRM,2021-11-08,obecność,132
4TRM,2021-11-09,obecność,102
4TRM,2021-11-10,nieob. uspraw.,33
4TRM,2021-11-15,obecność,132
4TRM,2021-11-16,obecność,115
4TRM,2021-11-17,nieob. uspraw.,42
4TRM,2021-11-18,nieob. uspraw.,32
4TRM,2021-11-19,spóźnienie,8
4TRM,2021-11-19,obecność,81
4TRM,2021-11-19,nieobecność,30
4TRM,2021-11-22,nieob. uspraw.,7
4TRM,2021-11-23,obecność,90
4TRM,2021-11-23,nieobecność,7
4TRM,2021-11-24,nieob. uspraw.,24
4TRM,2021-11-25,obecność,97
4TRM,2021-11-26,obecność,57
4TRM,2021-11-26,nieobecność,24
4TRM,2021-11-29,obecność,66
4TRM,2021-11-30,obecność,109
4TRM,2021-12-01,nieob. uspraw.,43
4TRM,2021-12-02,obecność,81
4TRM,2021-12-02,nieobecność,11
4TRM,2021-12-03,obecność,116
4TRM,2021-12-03,nieobecność,9
4TRM,2021-12-06,obecność,108
4TRM,2021-12-07,nieob. uspraw.,44
4TRM,2021-12-08,obecność,105
4TRM,2021-12-08,nieobecność,14
4TRM,2021-12-09,nieob. uspraw.,48
4TRM,2021-12-10,obecność,109
4TRM,2021-12-13,nieob. uspraw.,45
4TRM,2021-12-14,obecność,97
4TRM,2021-12-14,nieobecność,36
4TRM,2021-12-15,nieobecność,68
4TRM,2021-12-15,obecność,63
4TRM,2021-12-16,nieobecność,58
4TRM,2021-12-17,obecność,47
4TRM,2021-12-17,nieobecność,86
4TRM,2021-12-20,nieobecność,41
4TRM,2021-12-21,nieobecność,27
4TRM,2021-12-21,nauka zdalna,130
4TRM,2021-12-22,nieobecność,38
4TRM,2021-12-22,nauka zdalna,112
4TRM,2022-01-03,nieobecność,23
4TRM,2022-01-03,nauka zdalna,114
4TRM,2022-01-04,nauka zdalna,124
4TRM,2022-01-04,nieobecność,27
4TRM,2022-01-05,nieob. uspraw.,21
4TRM,2022-01-10,obecność,175
4TRM,2022-01-11,obecność,175
4TRM,2022-01-12,nieobecność,20
4TRM,2022-01-12,obecność,134
4TRM,2022-01-13,nieob. uspraw.,34
4TRM,2022-01-14,obecność,120
4TRM,2022-01-14,nieobecność,20
4TRM,2022-01-17,obecność,122
4TRM,2022-01-18,obecność,138
4TRM,2022-01-19,obecność,109
4TRM,2022-01-19,nieobecność,24
4TRM,2022-01-20,nieob. uspraw.,42
4TRM,2022-01-21,nieob. uspraw.,110
4TRM,2022-01-24,nieobecność,85
4TRM,2022-01-25,nieob. uspraw.,60
4TRM,2022-01-26,nieob. uspraw.,15
4TRM,2022-01-27,nieob. uspraw.,21
4TRM,2022-01-28,nieobecność,44
4TRM,2022-02-14,nieob. uspraw.,26
4TRM,2022-02-15,nauka zdalna,125
4TRM,2022-02-15,nieobecność,23
4TRM,2022-02-16,nauka zdalna,137
4TRM,2022-02-16,nieobecność,27
4TRM,2022-02-17,nauka zdalna,104
4TRM,2022-02-17,nieobecność,40
4TRM,2022-02-18,nieobecność,36
4TRM,2022-02-21,obecność,129
4TRM,2022-02-21,nieobecność,22
4TRM,2022-02-22,obecność,135
4TRM,2022-02-23,obecność,162
4TRM,2022-02-24,obecność,140
4TRM,2022-02-24,nieobecność,18
4TRM,2022-02-25,nieobecność,34
4TRM,2022-02-28,obecność,94
4TRM,2022-02-28,nieobecność,14
4TRM,2022-03-01,obecność,117
4TRM,2022-03-02,obecność,124
4TRM,2022-03-03,nieob. uspraw.,32
4TRM,2022-03-04,nieob. uspraw.,49
4TRM,2022-03-07,obecność,117
4TRM,2022-03-08,obecność,128
4TRM,2022-03-09,nieob. uspraw.,18
4TRM,2022-03-10,nieobecność,8
4TRM,2022-03-10,obecność,137
4TRM,2022-03-11,spóźnienie,1
4TRM,2022-03-11,obecność,140
4TRM,2022-03-14,obecność,100
4TRM,2022-03-14,nieobecność,13
4TRM,2022-03-15,obecność,128
4TRM,2022-03-16,obecność,143
4TRM,2022-03-17,nieobecność,29
4TRM,2022-03-18,nieob. uspraw.,21
4TRM,2022-03-21,nieob. uspr. p.s.,14
4TRM,2022-03-21,obecność,70
4TRM,2022-03-22,obecność,122
4TRM,2022-03-23,nieob. uspraw.,24
4TRM,2022-03-24,obecność,154
4TRM,2022-03-24,nieobecność,44
4TRM,2022-03-25,nieobecność,33
4TRM,2022-03-25,obecność,112
4TRM,2022-03-28,obecność,89
4TRM,2022-03-29,nieob. uspraw.,44
4TRM,2022-03-30,nieob. uspraw.,46
4TRM,2022-03-31,nieob. uspraw.,14
4TRM,2022-04-01,nieob. uspraw.,50
4TRM,2022-04-04,nieob. uspraw.,66
4TRM,2022-04-05,nieob. uspraw.,45
4TRM,2022-04-06,nieob. uspraw.,60
4TRM,2022-04-07,obecność,132
4TRM,2022-04-07,nieobecność,44
4TRM,2022-04-08,nieob. uspraw.,115
4TRM,2022-04-11,nieob. uspraw.,30
4TRM,2022-04-12,nieob. uspraw.,83
4TRM,2022-04-13,nieob. uspraw.,66
4TRM,2022-04-20,nieobecność,152
4TRM,2022-04-21,nieobecność,150
4TRM,2022-04-22,nieobecność,150
4TRM,2022-04-25,nieobecność,148
4TRM,2022-04-26,nieobecność,161
4TRM,2022-04-27,obecność,60
4TRM,2022-04-27,nieobecność,115
4TRM,2022-04-28,nieobecność,152
4TRM,2022-04-28,obecność,7
4TRM,2022-04-29,nieobecność,125
4TRM,2022-04-29,obecność,50
4TRM,2021-09-02,nieob. uspraw.,30
4TRM,2021-09-17,nieobecność,34
4TRM,2021-09-20,obecność,99
4TRM,2021-09-22,nieob. uspraw.,34
4TRM,2021-09-23,nieob. uspraw.,28
4TRM,2021-09-27,nieob. uspraw.,66
4TRM,2021-09-28,nieob. uspraw.,24
4TRM,2021-09-29,nieob. uspraw.,21
4TRM,2021-09-30,nieob. uspraw.,18
4TRM,2021-10-04,nieob. uspraw.,30
4TRM,2021-10-06,nieob. uspraw.,24
4TRM,2021-10-07,spóźnienie,3
4TRM,2021-10-07,obecność,117
4TRM,2021-10-08,nieob. uspraw.,36
4TRM,2021-10-12,obecność,103
4TRM,2021-10-19,nieob. uspraw.,21
4TRM,2021-10-21,spóźnienie,3
4TRM,2021-10-26,nieob. uspraw.,12
4TRM,2021-10-27,nieob. uspraw.,33
4TRM,2021-10-28,nieob. uspraw.,18
4TRM,2021-11-02,obecność,129
4TRM,2021-11-03,obecność,134
4TRM,2021-11-04,nieobecność,5
4TRM,2021-11-09,nieobecność,8
4TRM,2021-11-10,obecność,131
4TRM,2021-11-18,obecność,66
4TRM,2021-11-19,nieob. uspraw.,56
4TRM,2021-11-22,obecność,97
4TRM,2021-11-24,obecność,71
4TRM,2021-11-24,nieobecność,42
4TRM,2021-12-01,obecność,104
4TRM,2021-12-07,obecność,102
4TRM,2021-12-09,obecność,91
4TRM,2021-12-16,obecność,61
4TRM,2022-01-03,nieob. uspraw.,12
4TRM,2022-01-13,obecność,129
4TRM,2022-01-26,nauka zdalna,77
4TRM,2022-01-27,nauka zdalna,116
4TRM,2022-01-28,nauka zdalna,97
4TRM,2022-02-18,nauka zdalna,116
4TRM,2022-02-25,obecność,125
4TRM,2022-03-01,nieobecność,6
4TRM,2022-03-02,nieobecność,14
4TRM,2022-03-03,obecność,110
4TRM,2022-03-03,nieobecność,17
4TRM,2022-03-04,obecność,111
4TRM,2022-03-09,obecność,118
4TRM,2022-03-09,nieobecność,13
4TRM,2022-03-14,nieob. uspraw.,43
