Dziennik,Data,Wpis,Liczba
1TR5,2023-01-17,obecność,151
1TR5,2023-01-18,obecność,138
1TR5,2023-01-19,obecność,136
1TR5,2023-01-19,spóźnienie,1
1TR5,2023-01-20,obecność,113
1TR5,2023-01-23,obecność,115
1TR5,2023-01-24,obecność,110
1TR5,2023-01-25,obecność,138
1TR5,2023-01-26,obecność,117
1TR5,2023-01-27,obecność,143
1TR5,2023-01-30,obecność,113
1TR5,2023-01-31,obecność,89
1TR5,2023-02-01,obecność,106
1TR5,2023-02-02,obecność,97
1TR5,2023-02-03,obecność,111
1TR5,2023-02-06,nieobecność,20
1TR5,2023-02-07,obecność,140
1TR5,2023-02-08,obecność,122
1TR5,2023-02-09,obecność,119
1TR5,2023-02-10,obecność,106
1TR5,2023-02-27,obecność,128
1TR5,2023-02-28,obecność,94
1TR5,2023-02-28,nieob. uspraw.,9
1TR5,2023-03-01,obecność,142
1TR5,2023-03-02,obecność,124
1TR5,2023-03-03,obecność,125
1TR5,2023-03-06,nieob. uspraw.,25
1TR5,2023-03-07,nieob. uspraw.,16
1TR5,2023-03-08,nieob. uspraw.,18
1TR5,2023-03-09,obecność,106
1TR5,2023-03-09,nieob. uspraw.,18
1TR5,2023-03-10,nieob. uspraw.,14
1TR5,2023-03-13,obecność,95
1TR5,2023-03-14,obecność,79
1TR5,2023-03-15,obecność,127
1TR5,2023-03-16,obecność,67
1TR5,2023-03-20,obecność,99
1TR5,2023-03-21,nieob. uspraw.,58
1TR5,2023-03-22,obecność,88
1TR5,2023-03-22,nieob. uspraw.,58
1TR5,2023-03-23,obecność,88
1TR5,2023-03-23,nieob. uspraw.,43
1TR5,2023-03-24,obecność,67
1TR5,2023-03-24,nieob. uspraw.,66
1TR5,2023-03-27,nieob. uspraw.,25
1TR5,2023-03-28,nieob. uspraw.,30
1TR5,2023-03-29,obecność,106
1TR5,2023-03-30,obecność,94
1TR5,2023-03-31,obecność,117
1TR5,2023-04-03,obecność,126
1TR5,2023-04-04,obecność,94
1TR5,2023-04-04,nieob. uspraw.,6
1TR5,2023-04-05,obecność,78
1TR5,2023-04-05,nieob. uspraw.,42
1TR5,2023-04-12,obecność,120
1TR5,2023-04-13,obecność,102
1TR5,2023-04-14,nieob. uspraw.,66
1TR5,2023-04-17,obecność,126
1TR5,2023-04-18,obecność,101
1TR5,2023-04-19,obecność,93
1TR5,2023-04-19,nieob. uspr. p.s.,1
1TR5,2023-04-20,obecność,130
1TR5,2023-04-20,nieob. uspraw.,10
1TR5,2023-04-21,obecność,55
1TR5,2023-04-24,obecność,139
1TR5,2023-04-25,obecność,90
1TR5,2023-04-25,nieob. uspraw.,11
1TR5,2023-04-26,obecność,123
1TR5,2023-04-27,obecność,97
1TR5,2023-04-28,nieob. uspraw.,28
1TR5,2023-05-09,obecność,87
1TR5,2023-05-10,obecność,103
1TR5,2023-05-10,nieob. uspraw.,22
1TR5,2023-05-11,obecność,59
1TR5,2023-05-11,nieob. uspraw.,16
1TR5,2023-05-12,obecność,110
1TR5,2023-05-15,obecność,133
1TR5,2023-05-16,obecność,71
1TR5,2023-05-17,obecność,106
1TR5,2023-05-18,obecność,137
1TR5,2023-05-19,obecność,119
1TR5,2023-05-19,nieob. uspraw.,23
1TR5,2023-05-22,obecność,108
1TR5,2023-05-23,obecność,131
1TR5,2023-05-24,obecność,125
1TR5,2023-05-25,obecność,130
1TR5,2023-05-25,nieob. uspr. p.s.,13
1TR5,2023-05-25,nieob. uspraw.,1
1TR5,2023-05-29,nieob. uspraw.,31
1TR5,2023-05-30,nieob. uspraw.,10
1TR5,2023-05-31,nieob. uspraw.,21
1TR5,2023-06-01,nieob. uspraw.,20
1TR5,2023-06-02,nieob. uspraw.,33
1TR5,2023-06-05,nieob. uspraw.,47
1TR5,2023-06-06,obecność,92
1TR5,2023-06-07,obecność,101
1TR5,2023-06-07,nieob. uspraw.,24
1TR5,2023-06-12,nieob. uspraw.,38
1TR5,2023-06-13,nieob. uspraw.,18
1TR5,2023-06-14,nieob. uspraw.,48
1TR5,2023-06-15,nieob. uspraw.,67
1TR5,2023-06-16,nieob. uspraw.,64
1TR5,2023-06-19,nieobecność,107
1TR5,2023-06-20,nieobecność,92
1TR5,2023-06-21,nieobecność,90
1TR5,2023-06-22,nieobecność,32
1TR5,2023-06-23,obecność,136
1TR5,2022-09-01,obecność,152
1TR5,2022-09-02,obecność,133
1TR5,2022-09-05,obecność,143
1TR5,2022-09-06,obecność,97
1TR5,2022-09-07,obecność,130
1TR5,2022-09-08,obecność,142
1TR5,2022-09-09,obecność,151
1TR5,2022-09-12,obecność,140
1TR5,2022-09-13,obecność,71
1TR5,2022-09-14,obecność,115
1TR5,2022-09-14,spóźnienie,4
1TR5,2022-09-15,obecność,88
1TR5,2022-09-16,obecność,65
1TR5,2022-09-19,obecność,124
1TR5,2022-09-20,obecność,109
1TR5,2022-09-21,obecność,136
1TR5,2022-09-22,obecność,130
1TR5,2022-09-23,nieob. uspr. p.s.,60
1TR5,2022-09-26,obecność,122
1TR5,2022-09-26,spóźnienie,8
1TR5,2022-09-26,nieobecność,20
1TR5,2022-09-27,obecność,112
1TR5,2022-09-28,obecność,140
1TR5,2022-09-29,obecność,120
1TR5,2022-09-30,obecność,98
1TR5,2022-10-03,nieob. uspraw.,46
1TR5,2022-10-04,obecność,88
1TR5,2022-10-05,obecność,147
1TR5,2022-10-06,obecność,147
1TR5,2022-10-07,nieob. uspraw.,21
1TR5,2022-10-10,obecność,127
1TR5,2022-10-11,obecność,144
1TR5,2022-10-12,obecność,128
1TR5,2022-10-13,obecność,46
1TR5,2022-10-13,nieob. uspr. p.s.,11
1TR5,2022-10-13,nieobecność,47
1TR5,2022-10-13,nieob. uspraw.,36
1TR5,2022-10-17,obecność,121
1TR5,2022-10-18,obecność,94
1TR5,2022-10-19,obecność,130
1TR5,2022-10-19,spóźnienie,5
1TR5,2022-10-20,obecność,112
1TR5,2022-10-20,spóźnienie,6
1TR5,2022-10-21,obecność,96
1TR5,2022-10-24,obecność,135
1TR5,2022-10-24,spóźnienie,6
1TR5,2022-10-25,obecność,100
1TR5,2022-10-26,obecność,129
1TR5,2022-10-27,obecność,141
1TR5,2022-10-27,spóźnienie,5
1TR5,2022-10-28,obecność,133
1TR5,2022-11-02,obecność,134
1TR5,2022-11-03,obecność,149
1TR5,2022-11-04,obecność,82
1TR5,2022-11-07,obecność,150
1TR5,2022-11-08,obecność,104
1TR5,2022-11-09,obecność,133
1TR5,2022-11-10,obecność,108
1TR5,2022-11-10,nieobecność,38
1TR5,2022-11-10,spóźnienie,4
1TR5,2022-11-14,obecność,140
1TR5,2022-11-15,obecność,94
1TR5,2022-11-16,obecność,132
1TR5,2022-11-17,obecność,116
1TR5,2022-11-18,obecność,104
1TR5,2022-11-21,obecność,126
1TR5,2022-11-22,obecność,102
1TR5,2022-11-23,obecność,117
1TR5,2022-11-24,obecność,116
1TR5,2022-11-25,obecność,96
1TR5,2022-11-28,obecność,142
1TR5,2022-11-29,obecność,103
1TR5,2022-11-30,obecność,127
1TR5,2022-12-01,obecność,126
1TR5,2022-12-02,obecność,124
1TR5,2022-12-05,obecność,128
1TR5,2022-12-06,obecność,103
1TR5,2022-12-07,obecność,132
1TR5,2022-12-07,spóźnienie,2
1TR5,2022-12-08,obecność,130
1TR5,2022-12-09,obecność,105
1TR5,2022-12-12,obecność,151
1TR5,2022-12-13,obecność,98
1TR5,2022-12-14,obecność,125
1TR5,2022-12-15,obecność,125
1TR5,2022-12-16,obecność,125
1TR5,2022-12-19,obecność,139
1TR5,2022-12-20,obecność,53
1TR5,2022-12-21,obecność,154
1TR5,2022-12-22,obecność,159
1TR5,2023-01-02,obecność,128
1TR5,2023-01-18,nieobecność,14
1TR5,2023-02-01,nieobecność,19
1TR5,2023-02-06,obecność,98
1TR5,2022-09-08,nieobecność,8
1TR5,2022-09-16,nieobecność,7
1TR5,2022-09-19,nieobecność,18
1TR5,2022-09-22,nieobecność,4
1TR5,2022-09-23,nieobecność,5
1TR5,2022-09-28,nieobecność,6
1TR5,2022-09-29,nieobecność,8
1TR5,2022-09-30,nieobecność,16
1TR5,2022-10-03,obecność,105
1TR5,2022-10-05,nieobecność,4
1TR5,2022-10-06,nieobecność,3
1TR5,2022-10-07,nieobecność,7
1TR5,2022-10-10,nieobecność,14
1TR5,2022-10-19,nieobecność,8
1TR5,2022-10-21,nieobecność,6
1TR5,2022-10-24,nieobecność,3
1TR5,2022-10-25,spóźnienie,2
1TR5,2022-10-26,nieobecność,22
1TR5,2022-10-27,nieobecność,8
1TR5,2022-10-28,nieobecność,7
1TR5,2022-11-02,nieobecność,16
1TR5,2022-11-03,nieobecność,7
1TR5,2022-11-04,nieobecność,18
1TR5,2022-11-14,nieobecność,2
1TR5,2022-11-15,spóźnienie,2
1TR5,2022-11-16,nieob. uspraw.,25
1TR5,2022-11-18,nieobecność,1
1TR5,2022-11-21,nieobecność,14
1TR5,2022-11-23,nieobecność,8
1TR5,2022-11-25,nieobecność,7
1TR5,2022-11-28,nieobecność,8
1TR5,2022-11-29,spóźnienie,1
1TR5,2022-11-30,spóźnienie,1
1TR5,2022-12-01,nieobecność,25
1TR5,2022-12-02,nieobecność,15
1TR5,2022-12-05,nieobecność,1
1TR5,2022-12-06,spóźnienie,1
1TR5,2022-12-07,nieobecność,10
1TR5,2022-12-08,nieobecność,20
1TR5,2022-12-09,nieobecność,7
1TR5,2022-12-12,nieobecność,1
1TR5,2022-12-13,spóźnienie,1
1TR5,2022-12-14,nieobecność,24
1TR5,2022-12-15,nieobecność,8
1TR5,2022-12-16,nieobecność,8
1TR5,2022-12-19,nieobecność,3
1TR5,2022-12-21,spóźnienie,1
1TR5,2022-12-21,nieobecność,4
1TR5,2023-01-02,spóźnienie,1
1TR5,2023-01-04,spóźnienie,1
1TR5,2023-01-04,nieobecność,4
1TR5,2023-01-05,nieobecność,9
1TR5,2023-01-09,nieobecność,3
1TR5,2023-01-10,nieobecność,1
1TR5,2023-01-11,nieobecność,2
1TR5,2023-01-12,spóźnienie,1
1TR5,2023-01-16,nieobecność,8
1TR5,2023-01-17,nieobecność,9
1TR5,2023-01-20,nieobecność,9
1TR5,2023-01-25,nieobecność,5
1TR5,2023-01-30,spóźnienie,5
1TR5,2023-01-31,nieobecność,11
1TR5,2023-02-02,nieobecność,8
1TR5,2023-02-07,nieobecność,4
1TR5,2023-02-08,nieobecność,28
1TR5,2023-02-10,nieobecność,8
1TR5,2023-02-27,nieobecność,8
1TR5,2023-03-01,nieobecność,1
1TR5,2023-03-06,nieobecność,8
1TR5,2023-03-07,spóźnienie,3
1TR5,2023-03-07,obecność,79
1TR5,2023-03-07,nieobecność,6
1TR5,2023-03-08,obecność,127
1TR5,2023-03-10,obecność,130
1TR5,2023-03-13,nieobecność,16
1TR5,2023-03-14,nieobecność,12
1TR5,2023-03-15,nieobecność,11
1TR5,2023-03-20,nieobecność,4
1TR5,2023-03-21,nieobecność,26
1TR5,2023-03-22,spóźnienie,1
1TR5,2023-03-22,nieobecność,4
1TR5,2023-03-23,nieobecność,1
1TR5,2023-03-24,nieobecność,19
1TR5,2023-03-27,nieobecność,10
1TR5,2023-03-28,obecność,72
1TR5,2023-03-29,nieobecność,16
1TR5,2023-03-30,spóźnienie,2
1TR5,2023-03-31,nieobecność,3
1TR5,2023-04-03,nieobecność,9
1TR5,2023-04-05,nieobecność,30
1TR5,2023-04-12,nieobecność,9
1TR5,2023-04-14,nieobecność,12
1TR5,2023-04-17,nieobecność,18
1TR5,2023-04-18,spóźnienie,1
1TR5,2023-04-19,nieobecność,1
1TR5,2023-04-20,nieobecność,8
1TR5,2023-04-21,nieobecność,10
1TR5,2023-04-24,nieobecność,1
1TR5,2023-04-26,nieobecność,12
1TR5,2023-04-27,nieobecność,28
1TR5,2023-04-28,obecność,22
1TR5,2023-05-09,spóźnienie,1
1TR5,2023-05-11,nieobecność,15
1TR5,2023-05-12,nieobecność,8
1TR5,2023-05-16,nieob. uspraw.,49
1TR5,2023-05-18,nieobecność,4
1TR5,2023-05-19,nieobecność,10
1TR5,2023-05-22,nieobecność,18
1TR5,2023-05-23,nieobecność,19
1TR5,2023-05-25,nieobecność,1
1TR5,2023-05-29,obecność,110
1TR5,2023-05-29,nieobecność,2
1TR5,2023-05-30,obecność,86
1TR5,2023-05-31,nieobecność,22
1TR5,2023-06-01,nieobecność,11
1TR5,2023-06-01,obecność,99
1TR5,2023-06-02,nieobecność,11
1TR5,2023-06-02,obecność,108
1TR5,2023-06-05,nieobecność,27
1TR5,2023-06-06,nieobecność,8
1TR5,2023-06-07,nieobecność,6
1TR5,2023-06-12,nieobecność,37
1TR5,2023-06-12,obecność,69
1TR5,2023-06-13,nieobecność,32
1TR5,2023-06-14,nieobecność,61
1TR5,2023-06-15,nieobecność,69
1TR5,2023-06-16,nieobecność,86
1TR5,2023-06-23,nieobecność,16
1TR5,2022-09-23,obecność,15
1TR5,2022-10-06,spóźn. uspr.,1
1TR5,2022-10-07,obecność,112
1TR5,2022-12-20,spóźn. uspr.,1
1TR5,2023-03-06,obecność,105
1TR5,2023-03-14,spóźn. uspr.,2
1TR5,2023-03-21,obecność,20
1TR5,2023-03-27,obecność,90
1TR5,2023-04-14,obecność,36
1TR5,2023-05-31,obecność,88
1TR5,2023-06-05,obecność,21
1TR5,2023-06-13,obecność,52
1TR5,2023-06-21,obecność,1
1TR5,2023-06-22,nieob. uspr. p.s.,112
1TR5,2022-09-12,nieob. uspr. p.s.,1
1TR5,2022-09-14,nieob. uspr. p.s.,1
1TR5,2022-09-16,nieob. uspr. p.s.,7
1TR5,2022-10-04,nieob. uspraw.,24
1TR5,2022-10-05,nieob. uspraw.,9
1TR5,2022-10-06,nieob. uspraw.,8
1TR5,2022-10-24,nieob. uspraw.,8
1TR5,2022-11-07,spóźnienie,2
1TR5,2022-11-14,spóźnienie,2
1TR5,2022-11-17,nieob. uspraw.,40
1TR5,2022-11-18,nieob. uspraw.,35
1TR5,2022-11-24,nieob. uspr. p.s.,2
1TR5,2022-11-25,nieob. uspr. p.s.,2
1TR5,2022-11-28,spóźnienie,1
1TR5,2022-12-01,spóźnienie,1
1TR5,2022-12-02,spóźnienie,1
1TR5,2022-12-05,nieob. uspraw.,23
1TR5,2022-12-08,nieob. uspr. p.s.,3
1TR5,2022-12-09,nieob. uspraw.,28
1TR5,2022-12-13,nieobecność,5
1TR5,2023-01-05,spóźnienie,3
1TR5,2023-01-10,spóźnienie,1
1TR5,2023-01-12,nieob. uspr. p.s.,1
1TR5,2023-01-13,nieob. uspraw.,19
1TR5,2023-01-16,spóźnienie,1
1TR5,2023-01-20,spóźnienie,2
1TR5,2023-01-20,nieob. uspr. p.s.,2
1TR5,2023-01-23,spóźnienie,1
1TR5,2023-01-25,spóźnienie,1
1TR5,2023-01-26,nieob. uspraw.,27
1TR5,2023-01-27,nieob. uspraw.,24
1TR5,2023-01-30,nieobecność,2
1TR5,2023-02-06,nieob. uspraw.,14
1TR5,2023-02-07,nieob. uspraw.,8
1TR5,2023-02-08,spóźnienie,1
1TR5,2023-03-01,nieob. uspr. p.s.,2
1TR5,2023-03-01,nieob. uspraw.,6
1TR5,2023-03-03,nieobecność,1
1TR5,2023-03-08,nieobecność,4
1TR5,2023-03-08,spóźnienie,2
1TR5,2023-03-09,spóźnienie,1
1TR5,2023-03-13,spóźnienie,2
1TR5,2023-03-16,spóźnienie,2
1TR5,2023-03-20,spóźnienie,3
1TR5,2023-03-28,nieobecność,2
1TR5,2023-03-29,nieob. uspraw.,27
1TR5,2023-03-30,nieobecność,1
1TR5,2023-04-03,spóźnienie,2
1TR5,2023-04-04,nieobecność,4
1TR5,2023-04-05,spóźnienie,1
1TR5,2023-04-12,spóźnienie,3
1TR5,2023-04-13,nieobecność,1
1TR5,2023-04-19,spóźnienie,7
1TR5,2023-04-21,nieob. uspraw.,30
1TR5,2023-04-24,spóźnienie,4
1TR5,2023-04-26,spóźnienie,1
1TR5,2023-04-27,nieob. uspr. p.s.,7
1TR5,2023-05-09,nieobecność,6
1TR5,2023-05-10,spóźnienie,6
1TR5,2023-05-11,spóźnienie,3
1TR5,2023-05-15,spóźnienie,1
1TR5,2023-05-16,spóźnienie,1
1TR5,2023-05-25,spóźnienie,6
1TR5,2023-05-29,nieob. uspr. p.s.,1
1TR5,2023-05-31,spóźnienie,1
1TR5,2023-06-01,spóźnienie,2
1TR5,2023-06-07,spóźnienie,1
1TR5,2023-06-13,spóźnienie,1
1TR5,2023-06-14,spóźnienie,1
1TR5,2023-06-14,obecność,22
1TR5,2023-06-15,obecność,15
1TR5,2023-06-16,obecność,2
1TR5,2022-09-15,nieob. uspraw.,64
1TR5,2022-09-16,nieob. uspraw.,54
1TR5,2022-11-04,spóźnienie,3
1TR5,2022-11-09,nieobecność,11
1TR5,2022-11-10,nieob. uspraw.,10
1TR5,2022-11-15,nieob. uspraw.,16
1TR5,2022-12-20,nieob. uspraw.,48
1TR5,2023-01-31,nieob. uspraw.,20
1TR5,2023-02-01,nieob. uspraw.,42
1TR5,2023-02-02,nieob. uspraw.,35
1TR5,2023-02-03,nieob. uspraw.,40
1TR5,2023-04-13,spóźnienie,4
1TR5,2023-04-28,nieobecność,26
1TR5,2022-11-02,nieob. uspraw.,9
1TR5,2022-11-03,spóźnienie,2
1TR5,2022-12-06,nieob. uspraw.,8
1TR5,2022-12-13,nieob. uspraw.,8
1TR5,2023-01-23,nieobecność,22
1TR5,2023-01-26,spóźnienie,1
1TR5,2023-01-30,nieob. uspraw.,37
1TR5,2023-02-28,nieobecność,1
1TR5,2023-03-06,spóźnienie,4
1TR5,2023-03-14,spóźnienie,3
1TR5,2023-03-14,nieob. uspraw.,8
1TR5,2023-03-15,nieob. uspraw.,12
1TR5,2023-03-20,nieob. uspraw.,38
1TR5,2023-03-30,nieob. uspraw.,35
1TR5,2023-04-20,spóźnienie,2
1TR5,2023-04-27,spóźnienie,2
1TR5,2023-05-10,nieobecność,1
1TR5,2023-05-12,nieob. uspraw.,34
1TR5,2023-05-15,nieobecność,1
1TR5,2023-05-16,nieobecność,12
1TR5,2022-09-06,nieobecność,1
1TR5,2022-09-07,nieobecność,2
1TR5,2022-09-08,spóźnienie,2
1TR5,2022-11-28,spóźn. uspr.,1
1TR5,2023-01-20,nieob. uspraw.,21
1TR5,2023-01-24,nieobecność,20
1TR5,2023-01-27,nieobecność,1
1TR5,2023-02-03,spóźn. uspr.,1
1TR5,2023-03-02,nieob. uspraw.,8
1TR5,2023-05-17,nieobecność,7
1TR5,2023-05-18,spóźnienie,1
1TR5,2022-09-07,nieob. uspraw.,1
1TR5,2022-09-09,zwolniony,1
1TR5,2022-09-14,nieob. uspraw.,32
1TR5,2022-09-21,nieob. uspraw.,24
1TR5,2022-09-22,nieob. uspraw.,26
1TR5,2022-09-23,nieob. uspraw.,20
1TR5,2022-09-28,zwolniony,1
1TR5,2022-09-29,nieob. uspraw.,32
1TR5,2022-09-30,nieob. uspraw.,26
1TR5,2022-10-06,zwolniony,1
1TR5,2022-10-11,nieobecność,8
1TR5,2022-10-12,nieobecność,8
1TR5,2022-10-17,nieob. uspraw.,31
1TR5,2022-10-18,nieob. uspraw.,18
1TR5,2022-10-20,zwolniony,1
1TR5,2022-10-20,nieobecność,3
1TR5,2022-10-25,nieobecność,8
1TR5,2022-10-27,zwolniony,1
1TR5,2022-11-03,zwolniony,1
1TR5,2022-11-16,zwolniony,1
1TR5,2022-11-17,zwolniony,1
1TR5,2022-11-24,spóźnienie,1
1TR5,2022-12-20,nieobecność,10
1TR5,2023-01-04,nieob. uspraw.,23
1TR5,2023-01-05,nieob. uspraw.,15
1TR5,2023-01-12,nieob. uspraw.,14
1TR5,2023-01-18,nieob. uspraw.,15
1TR5,2023-02-09,nieobecność,13
1TR5,2023-03-03,nieob. uspraw.,26
1TR5,2023-03-16,nieob. uspraw.,24
1TR5,2023-03-31,nieob. uspraw.,32
1TR5,2023-04-03,nieob. uspraw.,7
1TR5,2023-04-12,nieob. uspraw.,19
1TR5,2023-04-19,nieob. uspraw.,11
1TR5,2023-04-26,nieob. uspraw.,15
1TR5,2023-04-27,nieob. uspraw.,17
1TR5,2023-05-15,nieob. uspraw.,8
1TR5,2023-05-22,nieob. uspraw.,18
1TR5,2022-09-13,nieob. uspraw.,8
1TR5,2022-10-25,nieob. uspraw.,2
1TR5,2022-10-26,nieob. uspraw.,9
1TR5,2022-11-04,nieob. uspraw.,17
1TR5,2022-11-09,nieob. uspraw.,16
1TR5,2022-11-30,nieob. uspraw.,32
1TR5,2022-12-14,nieob. uspraw.,10
1TR5,2022-12-15,nieob. uspraw.,6
1TR5,2022-12-16,nieob. uspraw.,7
1TR5,2022-12-19,nieob. uspraw.,10
1TR5,2023-01-02,nieob. uspraw.,23
1TR5,2023-01-03,nieob. uspraw.,8
1TR5,2023-01-11,nieob. uspraw.,9
1TR5,2023-01-24,nieob. uspraw.,16
1TR5,2023-01-30,spóźn. uspr.,3
1TR5,2023-02-10,nieob. uspraw.,19
1TR5,2023-03-13,nieob. uspraw.,31
1TR5,2023-04-25,nieobecność,3
1TR5,2023-06-06,nieob. uspraw.,20
1TR5,2023-06-19,nieob. uspraw.,36
1TR5,2023-06-20,nieob. uspraw.,12
1TR5,2023-06-21,nieob. uspraw.,41
1TR5,2023-06-22,nieob. uspraw.,8
1TR5,2022-10-11,nieob. uspraw.,8
1TR5,2022-10-12,nieob. uspraw.,24
1TR5,2022-10-27,nieob. uspraw.,5
1TR5,2022-11-25,nieob. uspraw.,35
1TR5,2022-11-29,nieob. uspraw.,8
1TR5,2023-01-17,nieob. uspraw.,8
1TR5,2023-01-19,nieob. uspraw.,2
1TR5,2023-01-23,nieob. uspraw.,22
1TR5,2023-01-25,nieob. uspraw.,23
1TR5,2023-01-26,spóźn. uspr.,1
1TR5,2023-03-06,spóźn. uspr.,2
1TR5,2023-05-11,nieob. uspr. p.s.,1
1TR5,2023-05-23,nieob. uspraw.,2
1TR5,2023-05-24,nieob. uspraw.,7
1TR5,2022-11-14,nieob. uspraw.,16
1TR5,2022-11-21,nieob. uspraw.,12
1TR5,2022-12-01,nieob. uspraw.,8
1TR5,2022-12-07,nieob. uspraw.,16
1TR5,2023-05-30,nieobecność,8
1TR5,2022-11-22,nieob. uspraw.,4
1TR5,2022-09-28,nieob. uspr. p.s.,5
1TR5,2023-03-15,spóźnienie,1
1TR5,2023-04-18,nieob. uspraw.,2
1TR5,2023-05-09,nieob. uspraw.,10
1TR5,2022-09-12,nieob. uspraw.,2
1TR5,2022-09-26,nieob. uspraw.,1
1TR5,2022-09-26,spóźn. uspr.,1
1TR5,2022-10-03,spóźnienie,1
1TR5,2022-11-16,spóźnienie,1
1TR5,2022-11-23,nieob. uspraw.,35
1TR5,2022-11-24,nieob. uspraw.,21
1TR5,2023-01-24,spóźn. uspr.,1
1TR5,2023-04-20,nieob. uspr. p.s.,1
1TR5,2022-10-10,nieob. uspraw.,11
1TR5,2022-10-19,nieob. uspraw.,17
1TR5,2022-10-20,nieob. uspraw.,18
1TR5,2022-10-21,nieob. uspraw.,18
1TR5,2022-11-08,nieobecność,6
1TR5,2022-11-17,nieobecność,3
1TR5,2022-11-22,nieobecność,6
1TR5,2023-01-19,nieobecność,7
1TR5,2022-09-20,nieobecność,1
1TR5,2022-09-20,nieob. uspr. p.s.,2
1TR5,2022-11-16,nieob. uspr. p.s.,1
1TR5,2023-02-27,nieob. uspraw.,8
1TR5,2023-03-29,nieob. uspr. p.s.,2
1TR5,2023-06-13,nieob. uspr. p.s.,1
1TR5,2023-06-19,obecność,1
1TR5,2022-11-03,nieob. uspraw.,1
1TR5,2022-11-08,nieob. uspraw.,2
1TR5,2023-05-15,spóźn. uspr.,1
1TR5,2023-05-18,nieob. uspraw.,9
1TR5,2022-12-08,nieob. uspraw.,7
1TR5,2023-03-16,spóźn. uspr.,1
1TR5,2022-09-19,nieob. uspraw.,8
1TR5,2022-09-28,nieob. uspraw.,8
1TR5,2023-01-03,nieobecność,8
1TR5,2023-01-12,nieobecność,7
1TR5,2023-02-03,nieobecność,8
1TR5,2023-03-09,nieobecność,7
1TR5,2023-03-10,nieobecność,8
1TR5,2022-11-02,spóźnienie,1
1TR5,2023-04-13,nieob. uspraw.,6
1TW5,2022-09-01,obecność,184
1TW5,2022-09-02,obecność,138
1TW5,2022-09-05,obecność,113
1TW5,2022-09-06,obecność,189
1TW5,2022-09-07,obecność,191
1TW5,2022-09-08,obecność,182
1TW5,2022-09-09,obecność,192
1TW5,2022-09-12,obecność,142
1TW5,2022-09-13,obecność,192
1TW5,2022-09-14,obecność,161
1TW5,2022-09-14,nieob. uspraw.,30
1TW5,2022-09-15,obecność,182
1TW5,2022-09-16,obecność,161
1TW5,2022-09-19,obecność,123
1TW5,2022-09-20,obecność,133
1TW5,2022-09-20,spóźnienie,14
1TW5,2022-09-21,obecność,154
1TW5,2022-09-21,nieob. uspraw.,38
1TW5,2022-09-22,nieob. uspraw.,32
1TW5,2022-09-22,obecność,156
1TW5,2022-09-23,obecność,107
1TW5,2022-09-26,nieob. uspraw.,26
1TW5,2022-09-26,obecność,115
1TW5,2022-09-26,spóźnienie,1
1TW5,2022-09-27,obecność,180
1TW5,2022-09-28,obecność,192
1TW5,2022-09-29,obecność,173
1TW5,2022-09-30,obecność,164
1TW5,2022-09-30,nieob. uspraw.,4
1TW5,2022-10-03,obecność,176
1TW5,2022-10-04,obecność,191
1TW5,2022-10-05,obecność,174
1TW5,2022-10-06,obecność,141
1TW5,2022-10-07,obecność,122
1TW5,2022-10-10,obecność,145
1TW5,2022-10-10,nieob. uspraw.,16
1TW5,2022-10-11,nieob. uspraw.,33
1TW5,2022-10-11,obecność,159
1TW5,2022-10-12,obecność,167
1TW5,2022-10-13,obecność,128
1TW5,2022-10-17,obecność,171
1TW5,2022-10-17,nieob. uspraw.,21
1TW5,2022-10-18,obecność,184
1TW5,2022-10-19,obecność,158
1TW5,2022-10-20,obecność,82
1TW5,2022-10-21,obecność,131
1TW5,2022-10-24,obecność,181
1TW5,2022-10-25,obecność,191
1TW5,2022-10-26,obecność,143
1TW5,2022-10-27,nieob. uspraw.,10
1TW5,2022-10-27,obecność,156
1TW5,2022-10-28,obecność,123
1TW5,2022-11-02,obecność,183
1TW5,2022-11-03,obecność,155
1TW5,2022-11-04,obecność,119
1TW5,2022-11-07,obecność,180
1TW5,2022-11-07,spóźnienie,2
1TW5,2022-11-08,nieob. uspraw.,37
1TW5,2022-11-09,obecność,127
1TW5,2022-11-10,nieob. uspraw.,82
1TW5,2022-11-10,obecność,84
1TW5,2022-11-14,obecność,134
1TW5,2022-11-15,obecność,160
1TW5,2022-11-16,obecność,166
1TW5,2022-11-17,obecność,151
1TW5,2022-11-18,obecność,124
1TW5,2022-11-21,obecność,183
1TW5,2022-11-22,nieob. uspraw.,10
1TW5,2022-11-22,obecność,182
1TW5,2022-11-23,obecność,156
1TW5,2022-11-24,obecność,119
1TW5,2022-11-25,obecność,127
1TW5,2022-11-28,obecność,147
1TW5,2022-11-29,obecność,174
1TW5,2022-11-30,nieob. uspraw.,34
1TW5,2022-12-01,obecność,143
1TW5,2022-12-02,nieob. uspraw.,13
1TW5,2022-12-02,obecność,131
1TW5,2022-12-05,obecność,174
1TW5,2022-12-06,obecność,172
1TW5,2022-12-07,nieob. uspraw.,28
1TW5,2022-12-07,obecność,163
1TW5,2022-12-07,zwolniony,1
1TW5,2022-12-08,obecność,145
1TW5,2022-12-09,obecność,129
1TW5,2022-12-12,obecność,165
1TW5,2022-12-13,obecność,175
1TW5,2022-12-14,obecność,155
1TW5,2022-12-15,obecność,118
1TW5,2022-12-16,obecność,129
1TW5,2022-12-19,nieob. uspraw.,8
