Dziennik,Data,Wpis,Liczba
2TM5,2023-10-19,nieob. uspraw.,13
2TM5,2023-10-20,obecność,133
2TM5,2023-10-23,obecność,133
2TM5,2023-10-24,obecność,136
2TM5,2023-10-24,spóźnienie,3
2TM5,2023-10-25,obecność,144
2TM5,2023-10-26,obecność,142
2TM5,2023-10-27,nieob. uspraw.,37
2TM5,2023-10-30,obecność,120
2TM5,2023-10-31,obecność,112
2TM5,2023-11-02,obecność,120
2TM5,2023-11-02,spóźnienie,5
2TM5,2023-11-03,obecność,121
2TM5,2023-11-06,obecność,160
2TM5,2023-11-07,obecność,160
2TM5,2023-11-08,obecność,147
2TM5,2023-11-09,obecność,141
2TM5,2023-11-10,obecność,92
2TM5,2023-11-13,obecność,143
2TM5,2023-11-13,nieob. uspr. p.s.,16
2TM5,2023-11-14,obecność,169
2TM5,2023-11-15,obecność,152
2TM5,2023-11-16,nieob. uspr. p.s.,64
2TM5,2023-11-17,obecność,134
2TM5,2023-11-20,obecność,148
2TM5,2023-11-21,obecność,117
2TM5,2023-11-21,nieob. uspr. p.s.,21
2TM5,2023-11-22,obecność,137
2TM5,2023-11-23,nieob. uspraw.,122
2TM5,2023-11-24,obecność,129
2TM5,2023-11-24,spóźnienie,4
2TM5,2023-11-27,obecność,164
2TM5,2023-11-28,obecność,144
2TM5,2023-11-29,nieob. uspr. p.s.,103
2TM5,2023-11-30,nieob. uspr. p.s.,114
2TM5,2023-12-01,nieob. uspraw.,108
2TM5,2023-12-04,obecność,142
2TM5,2023-12-05,obecność,171
2TM5,2023-12-06,obecność,141
2TM5,2023-12-07,obecność,140
2TM5,2023-12-08,obecność,123
2TM5,2023-12-11,obecność,160
2TM5,2023-12-12,obecność,140
2TM5,2023-12-12,spóźnienie,7
2TM5,2023-12-13,obecność,147
2TM5,2023-12-14,obecność,142
2TM5,2023-12-15,obecność,128
2TM5,2023-12-18,obecność,153
2TM5,2023-12-19,obecność,135
2TM5,2023-12-20,obecność,139
2TM5,2023-12-21,obecność,121
2TM5,2024-01-02,obecność,149
2TM5,2024-01-03,nieob. uspr. p.s.,2
2TM5,2024-01-03,obecność,148
2TM5,2024-01-03,nieobecność,17
2TM5,2024-01-04,obecność,154
2TM5,2024-01-04,spóźnienie,3
2TM5,2024-01-05,obecność,94
2TM5,2024-01-08,obecność,127
2TM5,2024-01-09,obecność,128
2TM5,2024-01-10,nieob. uspraw.,48
2TM5,2024-01-11,nieob. uspraw.,56
2TM5,2024-01-12,nieob. uspraw.,38
2TM5,2024-01-29,obecność,135
2TM5,2024-01-30,obecność,144
2TM5,2024-01-30,nieobecność,19
2TM5,2024-01-31,obecność,131
2TM5,2024-02-01,nieob. uspr. p.s.,3
2TM5,2024-02-01,obecność,129
2TM5,2024-02-02,obecność,123
2TM5,2024-02-05,nieobecność,10
2TM5,2024-02-05,obecność,143
2TM5,2024-02-06,obecność,156
2TM5,2024-02-06,nieobecność,14
2TM5,2024-02-07,obecność,113
2TM5,2024-02-07,nieob. uspr. p.s.,4
2TM5,2024-02-08,obecność,109
2TM5,2024-02-08,nieob. uspr. p.s.,2
2TM5,2024-02-09,nieob. uspraw.,87
2TM5,2024-02-12,obecność,136
2TM5,2024-02-13,obecność,159
2TM5,2024-02-14,obecność,158
2TM5,2024-02-14,spóźnienie,3
2TM5,2024-02-15,obecność,131
2TM5,2024-02-15,nieobecność,9
2TM5,2024-02-16,obecność,133
2TM5,2024-02-16,spóźnienie,7
2TM5,2024-02-16,nieob. uspraw.,22
2TM5,2024-02-19,obecność,130
2TM5,2024-02-20,obecność,88
2TM5,2024-02-20,nieobecność,24
2TM5,2024-02-21,nieob. uspraw.,18
2TM5,2024-02-21,obecność,129
2TM5,2024-02-22,obecność,119
2TM5,2024-02-23,obecność,114
2TM5,2024-02-23,spóźnienie,8
2TM5,2024-02-23,nieobecność,6
2TM5,2024-02-26,obecność,100
2TM5,2024-02-27,obecność,147
2TM5,2024-02-28,obecność,162
2TM5,2024-02-29,obecność,124
2TM5,2024-02-29,nieob. uspraw.,8
2TM5,2024-03-01,obecność,102
2TM5,2024-03-01,nieob. uspr. p.s.,1
2TM5,2024-03-04,obecność,126
2TM5,2024-03-05,obecność,124
2TM5,2024-03-06,obecność,121
2TM5,2024-03-07,obecność,153
2TM5,2024-03-08,nieob. uspraw.,17
2TM5,2024-03-11,obecność,128
2TM5,2024-03-12,obecność,152
2TM5,2024-03-13,obecność,189
2TM5,2024-03-14,obecność,123
2TM5,2024-03-15,obecność,115
2TM5,2024-03-18,obecność,145
2TM5,2024-03-19,obecność,122
2TM5,2024-03-20,nieob. uspraw.,152
2TM5,2024-03-21,nieob. uspraw.,154
2TM5,2024-03-22,obecność,61
2TM5,2024-03-25,spóźnienie,14
2TM5,2024-03-25,obecność,107
2TM5,2024-03-26,obecność,103
2TM5,2024-03-26,nieobecność,27
2TM5,2024-03-27,obecność,54
2TM5,2024-03-27,nieobecność,40
2TM5,2024-04-03,obecność,117
2TM5,2024-04-04,obecność,129
2TM5,2024-04-05,obecność,107
2TM5,2024-04-08,obecność,148
2TM5,2024-04-09,obecność,141
2TM5,2024-04-10,obecność,126
2TM5,2024-04-11,obecność,146
2TM5,2024-04-12,nieob. uspraw.,55
2TM5,2024-04-15,obecność,141
2TM5,2024-04-16,obecność,138
2TM5,2024-04-17,obecność,111
2TM5,2024-04-18,obecność,146
2TM5,2024-04-19,obecność,98
2TM5,2024-04-22,obecność,171
2TM5,2024-04-23,obecność,137
2TM5,2024-04-23,nieobecność,7
2TM5,2024-04-24,nieob. uspr. p.s.,60
2TM5,2024-04-24,obecność,82
2TM5,2024-04-25,obecność,81
2TM5,2024-04-26,nieob. uspraw.,46
2TM5,2024-05-06,praktyka zawodowa,154
2TM5,2024-05-07,praktyka zawodowa,154
2TM5,2024-05-08,praktyka zawodowa,154
2TM5,2024-05-09,praktyka zawodowa,154
2TM5,2024-05-10,praktyka zawodowa,154
2TM5,2024-05-13,praktyka zawodowa,154
2TM5,2024-05-14,praktyka zawodowa,154
2TM5,2024-05-15,praktyka zawodowa,154
2TM5,2024-05-16,praktyka zawodowa,154
2TM5,2024-05-17,praktyka zawodowa,154
2TM5,2024-05-20,obecność,129
2TM5,2024-05-21,obecność,139
2TM5,2024-05-21,spóźnienie,10
2TM5,2024-05-22,obecność,137
2TM5,2024-05-23,obecność,127
2TM5,2024-05-24,obecność,113
2TM5,2024-05-27,obecność,122
2TM5,2024-05-28,obecność,150
2TM5,2024-05-29,obecność,141
2TM5,2024-06-03,obecność,135
2TM5,2024-06-04,obecność,121
2TM5,2024-06-05,obecność,107
2TM5,2024-06-06,obecność,92
2TM5,2024-06-07,obecność,54
2TM5,2024-06-10,nieob. uspraw.,89
2TM5,2024-06-11,nieobecność,108
2TM5,2024-06-12,nieobecność,142
2TM5,2024-06-17,nieobecność,122
2TM5,2024-06-18,nieobecność,139
2TM5,2024-06-18,obecność,8
2TM5,2024-06-19,nieobecność,152
2TM5,2024-06-20,nieobecność,156
2TM5,2024-06-21,,168
2TM5,2023-09-12,spóźnienie,4
2TM5,2023-09-12,zwolniony,2
2TM5,2023-09-14,spóźnienie,6
2TM5,2023-09-19,nieobecność,8
2TM5,2023-09-22,nieob. uspraw.,46
2TM5,2023-09-25,nieob. uspraw.,25
2TM5,2023-10-10,obecność,156
2TM5,2023-10-10,nieobecność,2
2TM5,2023-10-16,spóźnienie,1
2TM5,2023-10-19,obecność,109
2TM5,2023-10-24,nieobecność,3
2TM5,2023-10-26,nieobecność,16
2TM5,2023-10-26,spóźnienie,1
2TM5,2023-10-27,obecność,61
2TM5,2023-10-30,nieobecność,7
2TM5,2023-10-31,nieobecność,18
2TM5,2023-10-31,spóźnienie,4
2TM5,2023-11-02,nieob. uspraw.,42
2TM5,2023-11-03,nieob. uspraw.,31
2TM5,2023-11-10,nieobecność,12
2TM5,2023-11-16,obecność,85
2TM5,2023-11-21,nieob. uspraw.,34
2TM5,2023-11-22,nieobecność,11
2TM5,2023-11-23,obecność,52
2TM5,2023-11-28,nieob. uspraw.,24
2TM5,2023-11-29,nieob. uspraw.,10
2TM5,2023-11-30,nieob. uspraw.,35
2TM5,2023-12-01,obecność,12
2TM5,2023-12-07,nieob. uspraw.,8
2TM5,2023-12-12,nieob. uspraw.,25
2TM5,2023-12-14,nieobecność,8
2TM5,2023-12-14,nieob. uspraw.,26
2TM5,2023-12-15,nieobecność,5
2TM5,2023-12-18,nieobecność,5
2TM5,2023-12-19,nieobecność,12
2TM5,2024-01-02,spóźnienie,2
2TM5,2024-01-10,obecność,104
2TM5,2024-01-11,obecność,65
2TM5,2024-01-12,obecność,63
2TM5,2024-01-30,nieob. uspraw.,7
2TM5,2024-01-31,nieobecność,23
2TM5,2024-02-07,nieobecność,22
2TM5,2024-02-08,spóźnienie,8
2TM5,2024-02-09,obecność,40
2TM5,2024-02-12,spóźnienie,1
2TM5,2024-03-08,obecność,155
2TM5,2024-03-27,nieob. uspraw.,60
2TM5,2024-04-03,nieob. uspraw.,45
2TM5,2024-04-04,nieob. uspraw.,43
2TM5,2024-04-10,nieob. uspraw.,16
2TM5,2024-04-11,spóźnienie,4
2TM5,2024-04-12,obecność,50
2TM5,2024-04-16,nieobecność,14
2TM5,2024-04-26,nieobecność,44
2TM5,2024-05-24,nieob. uspraw.,28
2TM5,2024-05-28,spóźnienie,2
2TM5,2024-06-05,spóźnienie,1
2TM5,2024-06-06,nieobecność,38
2TM5,2024-06-13,nieobecność,98
2TM5,2024-06-14,nieobecność,104
2TM5,2023-09-05,nieob. uspraw.,3
2TM5,2023-09-08,nieob. uspraw.,22
2TM5,2023-09-11,nieob. uspraw.,20
2TM5,2023-09-18,nieob. uspraw.,53
2TM5,2023-09-21,nieobecność,2
2TM5,2023-09-22,nieobecność,38
2TM5,2023-09-27,nieob. uspraw.,17
2TM5,2023-09-28,spóźn. uspr.,1
2TM5,2023-09-29,nieob. uspraw.,21
2TM5,2023-10-02,nieob. uspraw.,28
2TM5,2023-10-03,nieob. uspraw.,44
2TM5,2023-10-03,nieobecność,4
2TM5,2023-10-06,nieob. uspr. p.s.,2
2TM5,2023-10-11,nieob. uspraw.,16
2TM5,2023-10-16,nieob. uspr. p.s.,4
2TM5,2023-10-17,nieobecność,3
2TM5,2023-10-23,nieobecność,13
2TM5,2023-10-25,nieobecność,8
2TM5,2023-10-30,nieob. uspraw.,27
2TM5,2023-11-07,nieob. uspraw.,6
2TM5,2023-11-07,nieobecność,7
2TM5,2023-11-09,nieobecność,4
2TM5,2023-11-10,nieob. uspraw.,50
2TM5,2023-11-13,nieob. uspraw.,15
2TM5,2023-11-14,nieobecność,1
2TM5,2023-11-16,nieob. uspraw.,25
2TM5,2023-11-20,spóźnienie,3
2TM5,2023-11-20,nieobecność,3
2TM5,2023-11-21,nieobecność,4
2TM5,2023-11-23,spóźnienie,2
2TM5,2023-11-27,nieobecność,3
2TM5,2023-11-28,nieobecność,8
2TM5,2023-12-08,nieobecność,2
2TM5,2023-12-11,nieobecność,2
2TM5,2023-12-15,nieob. uspraw.,21
2TM5,2023-12-19,spóźnienie,2
2TM5,2024-01-12,nieobecność,31
2TM5,2024-01-30,spóźnienie,4
2TM5,2024-01-31,nieob. uspraw.,20
2TM5,2024-02-08,nieobecność,12
2TM5,2024-02-12,nieob. uspraw.,17
2TM5,2024-02-13,nieobecność,3
2TM5,2024-02-16,nieobecność,6
2TM5,2024-02-19,nieob. uspraw.,7
2TM5,2024-02-20,nieob. uspraw.,64
2TM5,2024-03-01,nieobecność,4
2TM5,2024-03-04,nieobecność,3
2TM5,2024-03-05,nieobecność,6
2TM5,2024-03-07,nieob. uspraw.,23
2TM5,2024-03-12,nieobecność,11
2TM5,2024-03-14,nieob. uspraw.,26
2TM5,2024-03-19,nieob. uspraw.,36
2TM5,2024-03-22,nieob. uspraw.,113
2TM5,2024-03-26,nieob. uspr. p.s.,16
2TM5,2024-04-03,nieobecność,14
2TM5,2024-04-04,nieobecność,4
2TM5,2024-04-09,nieobecność,7
2TM5,2024-04-10,nieobecność,12
2TM5,2024-04-15,nieobecność,3
2TM5,2024-04-18,nieobecność,6
2TM5,2024-04-25,nieob. uspraw.,44
2TM5,2024-04-26,obecność,20
2TM5,2024-05-20,nieob. uspraw.,22
2TM5,2024-05-22,nieobecność,31
2TM5,2024-05-23,nieobecność,13
2TM5,2024-05-28,nieobecność,12
2TM5,2024-05-29,nieobecność,19
2TM5,2024-06-03,nieobecność,8
2TM5,2024-06-04,nieob. uspraw.,41
2TM5,2024-06-05,nieob. uspraw.,42
2TM5,2024-06-06,nieob. uspraw.,46
2TM5,2024-06-07,nieob. uspraw.,57
2TM5,2024-06-11,nieob. uspraw.,40
2TM5,2023-09-07,nieob. uspraw.,12
2TM5,2023-09-12,nieob. uspraw.,18
2TM5,2023-09-14,nieob. uspraw.,43
2TM5,2023-09-15,nieob. uspraw.,46
2TM5,2023-09-19,nieob. uspraw.,18
2TM5,2023-09-26,nieob. uspraw.,20
2TM5,2023-09-28,nieob. uspraw.,32
2TM5,2023-10-04,spóźn. uspr.,3
2TM5,2023-10-06,nieob. uspraw.,28
2TM5,2023-10-09,nieob. uspraw.,14
2TM5,2023-10-16,nieob. uspraw.,12
2TM5,2023-10-17,nieob. uspraw.,24
2TM5,2023-10-18,nieob. uspr. p.s.,2
2TM5,2023-10-20,nieob. uspraw.,21
2TM5,2023-10-23,nieob. uspraw.,24
2TM5,2023-10-24,nieob. uspraw.,12
2TM5,2023-10-26,nieob. uspr. p.s.,1
2TM5,2023-10-31,nieob. uspraw.,42
2TM5,2023-11-07,spóźn. uspr.,3
2TM5,2023-11-14,nieob. uspraw.,3
2TM5,2023-11-20,nieob. uspraw.,20
2TM5,2023-11-22,nieob. uspraw.,26
2TM5,2023-11-24,nieob. uspraw.,17
2TM5,2023-11-27,nieob. uspraw.,8
2TM5,2023-12-04,nieob. uspraw.,10
2TM5,2023-12-05,nieob. uspraw.,4
2TM5,2023-12-06,nieob. uspraw.,23
2TM5,2023-12-06,nieobecność,12
2TM5,2023-12-08,nieob. uspraw.,7
2TM5,2023-12-11,nieob. uspraw.,12
2TM5,2023-12-18,nieob. uspraw.,18
2TM5,2023-12-19,nieob. uspraw.,5
2TM5,2024-01-02,nieob. uspraw.,21
2TM5,2024-01-03,nieob. uspraw.,9
2TM5,2024-01-04,nieob. uspraw.,11
2TM5,2024-01-05,nieob. uspraw.,32
2TM5,2024-01-08,nieob. uspraw.,20
2TM5,2024-01-09,nieob. uspraw.,19
2TM5,2024-02-01,nieob. uspraw.,19
2TM5,2024-02-02,nieob. uspraw.,8
2TM5,2024-02-07,nieob. uspraw.,37
2TM5,2024-02-08,nieob. uspraw.,21
2TM5,2024-02-13,nieob. uspraw.,11
2TM5,2024-02-14,nieob. uspraw.,15
2TM5,2024-02-15,nieob. uspraw.,36
2TM5,2024-02-16,spóźn. uspr.,5
2TM5,2024-03-04,nieob. uspraw.,25
2TM5,2024-03-05,nieob. uspraw.,44
2TM5,2024-03-08,spóźn. uspr.,1
2TM5,2024-03-11,nieob. uspraw.,18
2TM5,2024-03-12,nieob. uspraw.,10
2TM5,2024-03-15,nieob. uspraw.,44
2TM5,2024-03-15,nieobecność,10
2TM5,2024-03-18,nieob. uspraw.,9
2TM5,2024-03-19,nieobecność,10
2TM5,2024-03-25,nieob. uspraw.,31
2TM5,2024-04-05,nieob. uspraw.,19
2TM5,2024-04-09,nieob. uspraw.,26
2TM5,2024-04-15,nieob. uspraw.,10
2TM5,2024-04-16,nieob. uspraw.,24
2TM5,2024-04-17,nieob. uspraw.,35
2TM5,2024-04-19,nieob. uspraw.,5
2TM5,2024-04-19,spóźn. uspr.,3
2TM5,2024-04-23,nieob. uspraw.,32
2TM5,2024-05-27,nieobecność,9
2TM5,2024-06-07,nieobecność,43
2TM5,2024-06-10,nieobecność,33
2TM5,2024-06-17,obecność,4
2TM5,2023-09-08,nieob. uspr. p.s.,6
2TM5,2023-09-20,nieob. uspraw.,24
2TM5,2023-09-22,obecność,5
2TM5,2023-10-05,nieob. uspraw.,26
2TM5,2023-11-06,nieob. uspraw.,14
2TM5,2023-11-09,nieob. uspraw.,31
2TM5,2023-11-15,nieob. uspraw.,14
2TM5,2023-11-17,nieob. uspraw.,17
2TM5,2023-11-30,spóźn. uspr.,4
2TM5,2023-12-20,nieob. uspraw.,16
2TM5,2023-12-21,nieob. uspraw.,55
2TM5,2024-01-04,spóźn. uspr.,1
2TM5,2024-03-26,nieob. uspraw.,30
2TM5,2024-04-18,nieob. uspraw.,24
2TM5,2024-04-25,nieob. uspr. p.s.,2
2TM5,2024-05-28,nieob. uspraw.,12
2TM5,2024-06-03,nieob. uspraw.,9
2TM5,2024-06-05,spóźn. uspr.,2
2TM5,2023-09-14,nieobecność,1
2TM5,2023-09-21,nieob. uspraw.,28
2TM5,2023-10-05,nieobecność,3
2TM5,2023-10-06,nieobecność,9
2TM5,2023-10-23,spóźnienie,4
2TM5,2023-11-02,nieobecność,3
2TM5,2023-11-20,nieob. uspr. p.s.,1
2TM5,2023-12-13,nieob. uspraw.,18
2TM5,2024-02-08,spóźn. uspr.,2
2TM5,2024-02-22,nieob. uspraw.,6
2TM5,2024-02-28,nieobecność,6
2TM5,2024-03-14,nieobecność,4
2TM5,2024-03-25,spóźn. uspr.,2
2TM5,2024-04-11,spóźn. uspr.,1
2TM5,2024-04-11,nieob. uspraw.,13
2TM5,2024-05-21,spóźn. uspr.,3
2TM5,2024-05-22,nieob. uspraw.,8
2TM5,2023-09-06,nieob. uspraw.,9
2TM5,2023-12-07,zwolniony,1
2TM5,2024-02-22,nieobecność,7
2TM5,2024-03-06,nieobecność,9
2TM5,2024-03-15,nieob. uspr. p.s.,7
2TM5,2024-03-22,nieob. uspr. p.s.,1
2TM5,2024-04-08,spóźn. uspr.,3
2TM5,2024-04-12,nieobecność,5
2TM5,2024-04-25,nieobecność,27
2TM5,2024-05-24,nieobecność,13
2TM5,2024-02-09,nieob. uspr. p.s.,5
2TM5,2024-02-13,nieob. uspr. p.s.,3
2TM5,2024-02-19,nieob. uspr. p.s.,3
2TM5,2024-03-12,nieob. uspr. p.s.,3
2TM5,2024-04-08,nieob. uspr. p.s.,4
2TM5,2024-05-23,nieob. uspraw.,14
2TM5,2024-06-10,obecność,30
2TM5,2024-06-11,obecność,20
2TM5,2024-06-13,obecność,7
2TM5,2024-06-19,obecność,16
2TM5,2024-06-20,obecność,12
2TM5,2023-09-19,nieob. uspr. p.s.,3
2TM5,2023-09-26,nieob. uspr. p.s.,2
2TM5,2023-09-27,nieob. uspr. p.s.,19
2TM5,2023-10-27,nieob. uspr. p.s.,19
2TM5,2023-10-27,nieobecność,15
2TM5,2023-11-08,nieob. uspraw.,19
2TM5,2023-11-16,nieobecność,2
2TM5,2023-12-07,nieobecność,3
2TM5,2023-12-12,nieobecność,3
2TM5,2024-01-02,nieobecność,2
2TM5,2024-01-04,nieobecność,7
2TM5,2024-02-01,nieobecność,3
2TM5,2024-02-06,nieob. uspraw.,5
2TM5,2024-02-16,nieob. uspr. p.s.,3
2TM5,2024-02-23,spóźn. uspr.,2
2TM5,2024-02-23,nieob. uspraw.,2
2TM5,2024-03-01,nieob. uspraw.,25
2TM5,2024-03-06,nieob. uspraw.,23
2TM5,2024-04-19,spóźnienie,3
2TM5,2024-04-22,nieob. uspraw.,4
2TM5,2024-04-24,nieobecność,12
2TM5,2024-06-03,spóźnienie,1
2TM5,2024-06-04,spóźnienie,1
2TM5,2024-06-05,nieobecność,24
2TM5,2024-06-14,obecność,16
2TM5,2024-01-10,spóźnienie,3
2TM5,2024-03-19,nieob. uspr. p.s.,3
2TM5,2024-04-17,nieobecność,8
2TM5,2024-04-22,nieobecność,1
2TM5,2024-05-27,nieob. uspraw.,23
2TM5,2023-09-06,nieobecność,10
2TM5,2023-09-11,nieobecność,8
2TM5,2023-09-28,nieobecność,8
2TM5,2023-10-19,nieobecność,16
2TM5,2023-11-02,nieob. uspr. p.s.,4
2TM5,2023-11-03,spóźnienie,2
2TM5,2023-11-15,nieobecność,10
2TM5,2023-11-24,nieob. uspr. p.s.,4
2TM5,2024-01-29,nieobecność,19
2TM5,2024-04-08,nieobecność,5
2TM5,2024-04-09,spóźnienie,1
2TM5,2024-05-29,nieob. uspraw.,16
2TM5,2023-10-17,nieob. uspr. p.s.,3
2TM5,2023-11-17,nieobecność,2
2TM5,2023-11-17,spóźnienie,1
2TM5,2023-11-22,nieob. uspr. p.s.,2
2TM5,2023-11-30,obecność,1
2TM5,2024-02-09,nieobecność,21
2TM5,2024-02-21,nieobecność,17
2TM5,2024-03-19,spóźnienie,3
2TM5,2024-03-20,obecność,5
2TM5,2024-04-11,nieobecność,12
2TM5,2024-06-12,obecność,5
2TM5,2023-09-14,nieob. uspr. p.s.,1
2TM5,2023-09-15,nieob. uspr. p.s.,1
2TM5,2023-10-02,nieobecność,2
2TM5,2023-10-04,nieob. uspraw.,28
2TM5,2023-10-09,spóźnienie,4
2TM5,2023-10-09,nieob. uspr. p.s.,4
2TM5,2023-10-12,nieobecność,8
2TM5,2023-10-16,nieobecność,1
2TM5,2023-10-18,nieob. uspraw.,29
2TM5,2023-10-25,nieob. uspraw.,14
2TM5,2023-11-13,spóźn. uspr.,2
2TM5,2023-11-29,obecność,53
2TM5,2023-12-05,nieobecność,1
2TM5,2023-12-11,nieob. uspr. p.s.,2
2TM5,2023-12-20,nieobecność,21
2TM5,2024-01-10,nieobecność,12
2TM5,2024-01-30,nieob. uspr. p.s.,2
2TM5,2024-01-31,nieob. uspr. p.s.,2
2TM5,2024-02-19,nieobecność,14
2TM5,2024-02-26,nieobecność,5
2TM5,2024-03-11,nieobecność,8
2TM5,2024-04-05,nieobecność,6
2TM5,2024-06-10,spóźnienie,2
2TM5,2023-09-29,nieobecność,13
2TM5,2023-10-09,spóźn. uspr.,2
2TM5,2023-11-02,spóźn. uspr.,2
2TM5,2024-03-08,nieobecność,3
2TM5,2024-04-08,nieob. uspraw.,16
2TM5,2024-06-03,nieob. uspr. p.s.,1
2TM5,2024-03-05,nieob. uspr. p.s.,2
2TM5,2024-03-06,nieob. uspr. p.s.,1
2TM5,2024-03-13,nieob. uspraw.,9
2TM5,2024-03-14,spóźnienie,1
2TM5,2024-03-22,nieobecność,1
2TM5,2024-04-09,nieob. uspr. p.s.,1
2TM5,2023-09-20,nieob. uspr. p.s.,8
2TM5,2023-09-21,nieob. uspr. p.s.,7
2TM5,2023-10-05,nieob. uspr. p.s.,1
2TM5,2023-10-10,nieob. uspr. p.s.,5
2TM5,2023-10-19,nieob. uspr. p.s.,16
2TM5,2024-01-02,nieob. uspr. p.s.,2
2TM5,2024-01-10,nieob. uspr. p.s.,8
2TM5,2024-01-11,nieob. uspr. p.s.,3
2TM5,2024-02-26,nieob. uspr. p.s.,5
2TM5,2024-02-27,nieob. uspraw.,7
2TM5,2024-04-19,nieob. uspr. p.s.,1
2TM5,2024-05-21,nieob. uspr. p.s.,2
2TM5,2023-09-13,nieob. uspraw.,16
2TM5,2023-09-14,spóźn. uspr.,1
2TM5,2023-10-10,spóźnienie,1
2TM5,2023-10-26,nieob. uspraw.,16
2TM5,2023-11-14,nieob. uspr. p.s.,3
2TM5,2023-11-20,spóźn. uspr.,1
2TM5,2023-11-27,nieob. uspr. p.s.,1
2TM5,2023-12-07,nieob. uspr. p.s.,2
2TM5,2024-01-10,spóźn. uspr.,1
2TM5,2024-01-11,spóźnienie,2
2TM5,2024-02-09,spóźnienie,1
2TM5,2024-03-19,spóźn. uspr.,2
2TM5,2024-03-20,nieobecność,19
2TM5,2024-05-20,spóźn. uspr.,1
2TM5,2023-12-12,spóźn. uspr.,1
2TM5,2023-12-13,nieobecność,10
2TM5,2023-12-13,nieob. uspr. p.s.,1
2TM5,2024-02-05,nieob. uspraw.,1
2TM5,2024-02-28,nieob. uspraw.,8
2TM5,2024-06-04,nieobecność,13
2TM5,2023-09-25,nieob. uspr. p.s.,5
2TM5,2023-10-23,nieob. uspr. p.s.,2
2TM5,2023-09-05,nieobecność,1
2TM5,2023-09-11,nieob. uspr. p.s.,3
2TM5,2023-09-18,nieob. uspr. p.s.,3
2TM5,2023-09-26,nieobecność,1
2TM5,2023-10-09,nieobecność,16
2TM5,2023-11-06,nieobecność,2
2TM5,2023-11-08,nieobecność,10
2TM5,2023-12-01,nieobecność,12
2TM5,2023-12-04,nieobecność,2
2TM5,2024-02-02,nieobecność,1
2TM5,2023-09-08,nieobecność,1
2TM5,2024-01-05,nieobecność,6
2TM5,2024-01-08,nieobecność,7
2TM5,2024-01-09,nieobecność,7
2TM5,2024-01-11,nieobecność,6
2TM5,2024-02-06,nieob. uspr. p.s.,1
2TM5,2024-05-20,nieobecność,2
2TM5,2023-09-06,zwolniony,1
2TR5,2023-09-04,obecność,120
2TR5,2023-09-05,obecność,133
2TR5,2023-09-06,obecność,93
2TR5,2023-09-07,obecność,112
2TR5,2023-09-07,nieob. uspr. p.s.,8
2TR5,2023-09-08,obecność,104
2TR5,2023-09-11,obecność,100
2TR5,2023-09-11,nieob. uspraw.,20
2TR5,2023-09-12,nieob. uspraw.,9
2TR5,2023-09-13,nieob. uspraw.,31
2TR5,2023-09-14,obecność,85
2TR5,2023-09-14,nieob. uspr. p.s.,20
2TR5,2023-09-15,nieob. uspraw.,39
2TR5,2023-09-18,obecność,93
2TR5,2023-09-19,obecność,90
2TR5,2023-09-19,nieobecność,10
2TR5,2023-09-20,obecność,92
2TR5,2023-09-21,nieob. uspr. p.s.,7
2TR5,2023-09-21,obecność,95
2TR5,2023-09-22,nieob. uspr. p.s.,25
2TR5,2023-09-25,obecność,101
2TR5,2023-09-26,obecność,125
2TR5,2023-09-27,nieob. uspr. p.s.,44
2TR5,2023-09-27,zwolniony,1
2TR5,2023-09-28,obecność,108
2TR5,2023-09-28,nieob. uspr. p.s.,9
2TR5,2023-09-29,obecność,114
2TR5,2023-09-29,zwolniony,2
2TR5,2023-10-02,obecność,116
2TR5,2023-10-03,obecność,100
2TR5,2023-10-04,obecność,107
2TR5,2023-10-04,nieob. uspr. p.s.,2
2TR5,2023-10-05,nieobecność,5
2TR5,2023-10-05,obecność,89
2TR5,2023-10-05,nieob. uspr. p.s.,10
2TR5,2023-10-06,spóźnienie,3
2TR5,2023-10-06,obecność,113
2TR5,2023-10-06,nieob. uspr. p.s.,2
2TR5,2023-10-09,obecność,78
2TR5,2023-10-09,nieob. uspr. p.s.,1
2TR5,2023-10-09,zwolniony,2
2TR5,2023-10-10,obecność,92
2TR5,2023-10-10,nieob. uspr. p.s.,6
2TR5,2023-10-11,nieob. uspr. p.s.,18
2TR5,2023-10-12,nieob. uspr. p.s.,13
2TR5,2023-10-16,obecność,105
2TR5,2023-10-18,obecność,64
2TR5,2023-10-19,nieob. uspr. p.s.,4
2TR5,2023-10-19,obecność,94
2TR5,2023-10-20,obecność,84
2TR5,2023-10-23,obecność,93
2TR5,2023-10-23,spóźnienie,3
2TR5,2023-10-24,obecność,91
2TR5,2023-10-25,obecność,104
2TR5,2023-10-26,obecność,79
2TR5,2023-10-27,nieobecność,4
2TR5,2023-10-30,nieob. uspraw.,18
2TR5,2023-10-31,obecność,95
2TR5,2023-10-31,spóźnienie,1
2TR5,2023-11-02,obecność,85
2TR5,2023-11-02,nieob. uspr. p.s.,7
2TR5,2023-11-03,obecność,102
2TR5,2023-11-03,nieobecność,4
2TR5,2023-11-06,obecność,115
2TR5,2023-11-07,obecność,135
2TR5,2023-11-08,obecność,91
2TR5,2023-11-08,nieob. uspr. p.s.,1
2TR5,2023-11-09,obecność,96
2TR5,2023-11-09,nieob. uspr. p.s.,17
2TR5,2023-11-10,nieob. uspraw.,30
2TR5,2023-11-13,obecność,104
